wd_source_id,ms_source_id,R_chance_align,wd_rv,wd_e_rv,wd_redchi,wd_rv_from,snr,ms_rv,ms_e_rv,ms_rv_from,ms_redchi,TeffH,e_TeffH,loggH,e_loggH,vgtheoretical,vgobs,e_vgobs,wd_plate,wd_mjd,wd_fiberid,paths
3846979117283617152,3846983485264812672,1.4318745157834216,45.27940250905493,13.475975521512966,0.8916812663521018,sdss4,20.881637573242188,32.443090184210064,1.2758185235818331,sdss4,0.5234032903661852,8057.34,408.46,8.054883,0.170548,32.45031333157717,12.836312324844869,13.53623393568282,4743.0,55645.0,657.0,
3871381747071227008,3871381751364947712,2.571734260364572e-06,9.901942305276608,14.056328173448616,1.0556065639731438,sdss4,17.662092208862305,4.109784126281738,0.3006113767623901,gaia,0.0,7232.56,881.31,7.78391,0.386678,20.60408579044832,5.792158178994869,14.05954227275996,5353.0,55980.0,132.0,
3855792630692650112,3855799232057962240,0.0031851142779908,27.60621116659208,15.315061554504329,1.026095833910522,sdss4,16.77755355834961,30.98935116111479,1.6964363565549476,sdss5,0.4053960257238,7182.2,312.58,8.066023,0.134505,32.98499400151885,-3.383139994522711,15.408731509442884,505.0,52317.0,117.0,
3852170667594666496,3852170667591995648,0.0005822934894932,44.68648648400243,24.24305228816162,0.9054010453700756,sdss5,15.03871726989746,22.84632682800293,2.451991319656372,gaia,0.0,25331.66,10163.94,7.94285,0.769965,27.9898694298462,21.8401596559995,24.36673645932521,15266.0,59306.0,4592722103.0,sdss5/wd_fits/spSpec-015266-59306-4592722103.fits
664633926927091968,664633926926598912,0.0019385293012026,-52.62369824702158,21.967228508998957,0.7472813580717299,sdss5,16.55673599243164,-66.27307891845703,1.770512342453003,gaia,0.0,30226.44,11546.8,8.306243,0.831412,49.70366719327232,13.649380671435452,22.038462793973512,15061.0,59226.0,4546845844.0,sdss5/wd_fits/spSpec-015061-59226-4546845844.fits
664785827033050112,664785831329838080,0.0023834643879488,9.72870397807268,21.154116055855688,0.7718078260635282,sdss5,8.802950859069824,-31.628370835661173,1.6655493103779475,sdss5,0.3195549956407149,8597.42,1262.64,8.387633,0.435636,55.18325436082217,41.35707481373385,21.219582479632155,15061.0,59226.0,4554871045.0,sdss5/wd_fits/spSpec-015061-59226-4554871045.fits
667328516391473920,667328520689073152,1.3242865859835638e-06,-23.528097666303943,22.084830920350047,0.947575785784502,sdss4,10.141334533691406,-36.405052185058594,1.7640628814697266,gaia,0.0,7463.28,617.47,7.871847,0.263126,23.91051398372179,12.876954518754648,22.155172638240234,1921.0,53317.0,625.0,
669169790347871360,669169790347872000,0.0019390552673182,-26.19766011726906,36.40574550436789,0.804261731777904,sdss5,7.587508201599121,7.919013977050781,0.5605045557022095,gaia,0.0,15248.51,3247.97,8.02353,0.365041,31.28264619431858,-34.11667409431984,36.41006002584679,101944.0,59884.0,2.702159810371686e+16,sdss5/wd_fits/spSpec-101944-59884-27021598103716859.fits
671362796358328064,671362796353022464,0.1281756538361975,62.62382223867659,22.6552635339535,1.260547212963727,sdss4,14.984098434448242,8.346551895141602,2.2866177558898926,gaia,0.0,16144.33,6971.48,7.958006,0.786958,28.16746967224258,54.27727034353499,22.770366412388583,2915.0,54497.0,233.0,
663794243640554496,663794243640554624,3.965215842443775e-05,46.45398306424403,24.757484957848305,0.7281691329970355,sdss5,7.006038665771484,35.771821434964274,1.3763973925451405,sdss5,0.4399074507371724,6947.48,714.11,7.6355,0.373983,15.96846919475329,10.682161629279754,24.79571598523201,101956.0,59913.0,2.7021598104033932e+16,sdss5/wd_fits/spSpec-101956-59913-27021598104033933.fits
3804750586512019840,3804738874137073920,0.0002341525015296,13.959465013696366,12.863294351306696,0.9808835921768464,sdss4,31.166379928588867,-4.758450984954834,0.5389700531959534,gaia,0.0,11275.61,377.53,7.914233,0.083969,25.956961808649588,18.7179159986512,12.874580781004124,276.0,51909.0,73.0,
3826330361928383232,3826330391992790528,7.463876142774842e-06,64.46312385096861,30.009214621666068,0.7578795552075414,sdss5,9.746014595031738,33.195930756025724,0.581185505585001,sdss5,2.263346488865335,9987.97,623.74,7.962972,0.199211,28.027669952685496,31.26719309494289,30.01484197528147,24631.0,60022.0,2.7021598128326276e+16,sdss5/wd_fits/spSpec-024631-60022-27021598128326277.fits
2267838943853424512,2267838943853424256,5.5918700225898006e-06,6.382404095357001,20.0346033908586,0.6149812358005107,sdss5,15.07594108581543,-29.57157124057262,1.4125293237228114,sdss5,0.442622666057251,9618.08,167.85,7.945417,0.047604,27.20520660693927,35.95397533592962,20.084336486908885,101757.0,59657.0,2.7021597843756588e+16,sdss5/wd_fits/spSpec-101757-59657-27021597843756588.fits
634228028075430016,634228028075427968,3.669318477832978e-06,-49.06071385787651,19.33527240073599,0.9968617871863564,sdss4,11.415433883666992,-45.83224487304688,4.071264743804932,gaia,0.0,7919.15,417.95,7.881117,0.182475,24.322704205523213,-3.2284689848296324,19.75924986999284,2360.0,53728.0,405.0,
626494956638789248,626494926574228352,0.0406969287720588,-36.2529287822125,32.75427667214828,0.9466989245585584,sdss4,7.168654441833496,8.362406730651855,1.613225340843201,gaia,0.0,7186.37,1475.71,7.658665,0.797637,16.640052118471484,-44.61533551286436,32.79398018411269,5782.0,56272.0,260.0,
635639045092641280,635639049386379904,2.977306251076396e-06,12.200950192977256,16.945072482593318,1.069457592372964,sdss4,16.317869186401367,12.523048400878906,1.0438299179077148,gaia,0.0,6663.28,386.42,7.757887,0.188147,19.66585837829838,-0.3220982079016501,16.977192416234804,2439.0,53795.0,448.0,
631616206923231872,631616206923231744,5.939065650070194e-07,35.73651350883012,22.35958092345867,1.1678782166414416,sdss4,13.855842590332031,39.60590744018555,5.3151140213012695,gaia,0.0,6121.5,279.6,7.762049,0.179711,19.723197784149043,-3.869393931355425,22.982630313611413,5312.0,56001.0,558.0,
626738086147095424,626738056082793728,0.0192567601494014,10.572656890522047,21.97575817365969,0.9206646254837408,sdss4,13.21670913696289,-18.31931495666504,2.919196128845215,gaia,0.0,20043.56,3238.99,7.994103,0.343128,30.08717092264349,28.891971847187087,22.168799095707364,5882.0,56029.0,280.0,
2267604984097878784,2267610795190344064,0.0004658396453563,-86.56650042961702,34.125906003896944,0.7614990953867511,sdss5,8.700117111206055,-32.353587915717746,1.6166681918670245,sdss5,0.4227445757952697,9621.55,335.77,7.931456,0.099027,26.5851849541793,-54.21291251389928,34.16417826656166,101757.0,59657.0,2.7021597843721256e+16,sdss5/wd_fits/spSpec-101757-59657-27021597843721257.fits
642011367808812928,642011367808813440,1.7837433687462074e-05,46.88018270819503,19.175961561252507,0.8795112083591421,sdss4,11.405243873596191,34.06190872192383,6.4322829246521,gaia,0.0,8214.05,503.38,7.982691,0.209419,28.82212575118638,12.8182739862712,20.226017042942605,2298.0,53737.0,510.0,
647300160472509184,647300091753069952,1.8647269808828277e-05,63.245303530747535,11.587529875834385,0.8198010533506724,sdss4,46.61170196533203,24.05580711364746,0.5299357771873474,gaia,0.0,14617.41,487.37,7.922254,0.060035,26.508001861236515,39.18949641710008,11.599641397530252,5794.0,56282.0,772.0,
642837135401004672,642837139695905024,3.952209660670122e-07,38.918099270546406,16.42282250003351,1.2116226142934945,sdss4,17.36339569091797,24.224943161010746,1.7233390808105469,gaia,0.0,6903.38,221.23,8.107389,0.095901,35.272562536882084,14.693156109535664,16.51299477548079,2344.0,53740.0,181.0,
649472245695986816,649472486214811776,0.0016200695317953,101.05844618044112,16.000215552151825,0.8839757751849515,sdss4,35.73505401611328,33.17270278930664,1.11750590801239,gaia,0.0,31114.1,2524.91,8.178421,0.143117,40.90474798216245,67.88574339113448,16.03919315831578,4508.0,55600.0,503.0,
1371709479423611904,1371709479423611776,4.068021383189761e-06,-7.902015517122302,12.50921648226458,0.8526779708407082,sdss4,34.895057678222656,-23.57076644897461,3.938266754150391,gaia,0.0,15365.45,704.97,7.995742,0.071894,29.90163771995896,15.668750931852308,13.114512649237335,4970.0,56039.0,128.0,
2533633780942700160,2533633991396449152,0.0005921721076062,25.4727764702078,11.873294309923798,0.8459540238875429,sdss5,25.886863708496094,-1.2804560661315918,2.112900495529175,gaia,0.0,8342.45,463.08,8.112446,0.161977,35.667150976853165,26.753232536339397,12.059828617110457,15009.0,59192.0,4375029711.0,sdss5/wd_fits/spSpec-015009-59192-4375029711.fits
2528751365199504640,2528751365201634816,8.553706863146533e-06,5.783918934242463,40.12398116659092,0.8263513877673211,sdss5,9.035077095031738,-32.08285916720407,1.3704385948801718,sdss5,0.4952846226678667,13013.51,2221.36,7.600128,0.305536,15.487746156778725,37.866778101446535,40.14737807876475,104618.0,59912.0,2.702159793320903e+16,sdss5/wd_fits/spSpec-104618-59912-27021597933209033.fits
2534260777448123392,2534260777448123520,0.0227558481129353,26.425897882543307,61.70925912235646,1.073172189810438,sdss4,3.8189947605133057,-29.2200570583721,0.9406421568417418,sdss4,0.7831181677771272,10296.61,1654.13,8.559466,0.444678,71.62329613867064,55.6459549409154,61.71642787052213,1079.0,52621.0,431.0,
2529156088558223872,2529156058494442240,0.6964710339741251,903.9386622889632,,0.7749642536139033,sdss5,1.2811696529388428,-2.0159969329833984,0.6083934307098389,gaia,0.0,12282.25,2463.75,7.967109,0.400012,28.36685354278681,905.9546592219466,,104661.0,59871.0,2.702159793321369e+16,sdss5/wd_fits/spSpec-104661-59871-27021597933213689.fits
2529689867093758592,2529689905748949888,0.3542485716816131,44.94958284501082,25.116233999472247,1.052099322061899,sdss4,6.58026123046875,13.717583656311035,0.15199775993824,gaia,0.0,6818.68,846.95,7.815481,0.550681,21.69128351553009,31.23199918869979,25.11669392327087,4370.0,55534.0,262.0,
2293086475309483904,2293088365094022528,0.8581793393515904,25.571762714538,48.82333051295397,0.9623604669962242,sdss4,7.178156852722168,-11.006572723388672,1.346045732498169,gaia,0.0,16746.88,4683.75,7.833053,0.514035,23.02131838229657,36.57833543792667,48.84188204288528,1858.0,53271.0,493.0,
2428507687504896512,2428535591907813632,1.2830244608805612,20.926341706588428,36.253087392834615,0.9992032772273838,sdss4,7.0901079177856445,0.7699530720710754,2.5281219482421875,gaia,0.0,,,,,,20.156388634517352,36.34113022592567,7169.0,56628.0,978.0,
2424880574738721408,2424880849616628096,3.5531977234056726e-05,-67.53571619550236,11.005578439070849,1.2618788343513,sdss4,47.2426986694336,-8.406829833984375,0.8878945708274841,gaia,0.0,9181.41,124.36,7.34043,0.040425,9.802060387842216,-59.12888636151799,11.041336583378213,653.0,52145.0,141.0,
3065487140349466496,3065487144644755200,0.0002669782374518,38.84222427776248,14.719898099953564,1.0762746213710297,sdss4,31.856210708618164,1.2799561023712158,2.4043705463409424,gaia,0.0,15014.93,1301.92,7.933862,0.179855,27.034242199469897,37.56226817539126,14.914972269405276,2828.0,54438.0,145.0,
235840781689958016,235840678609579904,0.1019957664944584,24.929825316226783,20.41418382635993,1.2399865438744864,sdss4,22.450796127319336,25.004697799682617,2.590343713760376,gaia,0.0,19737.86,4055.45,8.305326,0.318026,49.11621108892259,-0.0748724834558309,20.57787116909408,2417.0,53766.0,123.0,
3632954402933841664,3632954201069933952,2.0626968687744086e-06,-0.945786538399112,16.657889120773966,1.2811233121495076,sdss5,22.27634048461914,-8.555292129516602,0.1827075183391571,gaia,0.0,6132.5,176.29,7.870524,0.099682,23.733774572662025,7.60950559111749,16.65889107945836,15200.0,59246.0,4591645001.0,sdss5/wd_fits/spSpec-015200-59246-4591645001.fits
3637673098817921152,3637673541199504896,0.0086178006965017,30.17130023442452,22.085549125336215,0.8607415339254574,sdss4,9.309492111206056,33.58584767563587,1.4934991685305938,sdss5,0.4497532731195522,6243.79,628.23,7.72454,0.426546,18.529147335256667,-3.4145474412113472,22.135989246790867,4047.0,55352.0,520.0,
2783444265882515968,2783444270177669888,1.3549931240252744e-06,15.153009734606602,12.474104099763684,0.8011951209744139,sdss4,28.204708099365234,0.3435832858085632,3.0904457569122314,gaia,0.0,8965.95,436.02,7.884112,0.155726,24.524221068079427,14.80942644879804,12.851230605205012,5131.0,55835.0,854.0,
3279858716258083968,3279854391227672064,1.2491117940095675,91.60023939795424,44.01870234702314,0.9175332317279592,sdss5,5.77592658996582,-32.250570800592826,1.391207695934357,sdss5,0.6842389478790472,14124.92,3044.24,8.202392,0.388602,41.58139062805762,123.85081019854708,44.04068136585817,103610.0,59988.0,2.702159805185211e+16,sdss5/wd_fits/spSpec-103610-59988-27021598051852114.fits
3745063941397979264,3745063945692296576,1.1486017166785788e-06,88.1149162847573,19.6604714807597,1.0568263458760454,sdss4,13.579944610595703,16.84027671813965,0.4572933912277221,gaia,0.0,6892.53,336.4,7.920961,0.164094,25.92067693388794,71.27463956661765,19.665788977089782,2606.0,54154.0,255.0,
3741558767045707264,3741934254562595584,0.7197995838261956,7.195240057006739,18.28358101847014,0.726423500960303,sdss5,18.62826538085937,-7.094843864440918,1.553080439567566,gaia,0.0,19066.56,2468.46,8.103251,0.259677,35.76096734954181,14.290083921447655,18.349424887737737,15298.0,59351.0,4599925647.0,sdss5/wd_fits/spSpec-015298-59351-4599925647.fits
3741934456424912512,3741934460721026432,0.0040097520571446,55.07953140295497,23.279634252197067,0.8932394388297467,sdss5,12.531434059143066,9.185361862182615,3.098832845687866,gaia,0.0,20180.21,4926.22,8.04008,0.48798,32.40799817548629,45.89416954077235,23.484976813307284,15298.0,59351.0,4599926292.0,sdss5/wd_fits/spSpec-015298-59351-4599926292.fits
3075883228950785408,3075883233243117184,4.907004072384357e-05,85.12872642273686,17.91308178819915,0.986856183263382,sdss5,19.76942253112793,32.317034127802124,1.4392103764471802,sdss5,0.5080166901754024,16698.69,3551.74,7.966794,0.409233,28.593360309620564,52.81169229493474,17.97080481387479,15167.0,59252.0,4545153768.0,sdss5/wd_fits/spSpec-015167-59252-4545153768.fits
3079481999225480448,3079481930505985792,4.504221421129578e-05,63.43405010756911,10.934726681049904,0.9925365051093248,sdss5,40.76485443115234,32.80385971069336,1.3402682542800903,gaia,0.0,7712.8,421.08,7.869204,0.175714,23.823495744193647,30.630190396875747,11.01655874502994,15143.0,59205.0,4544964384.0,sdss5/wd_fits/spSpec-015143-59205-4544964384.fits
3079923831100607744,3079923831100606592,0.0005556698086104,40.43425658194121,20.4752974808845,1.0319899586839414,sdss4,18.03308486938477,29.507766846597228,1.616469206709235,sdss5,0.386872780888021,15191.75,2226.38,7.812278,0.315799,22.1491871370964,10.926489735343983,20.53900629599578,4789.0,55923.0,42.0,
3651432073795645824,3651432146809980032,0.0002409006585833,-7.962943449416491,21.015064702327457,1.052294174701647,sdss4,15.775169372558594,-24.62566188098976,1.512453514345406,sdss5,0.3708698046357549,12821.54,1857.9,8.124633,0.244786,36.66260995205057,16.662718431573268,21.069420022299266,308.0,51662.0,357.0,
3643299089363284992,3643299089363287040,4.226485404454493e-05,-29.55833430117465,37.14808318817054,0.8502119645496201,sdss5,9.350152969360352,-35.88707507953248,1.4154944355695953,sdss5,0.4889775700628921,14979.68,3331.39,8.16322,0.336713,39.10605919336444,6.3287407783578296,37.175041480170094,25359.0,60051.0,2.7021598149040484e+16,sdss5/wd_fits/spSpec-025359-60051-27021598149040484.fits
3779597024644011264,3779597028939075200,0.0003010086200266,32.16868731730804,38.156337619167466,0.8577504896317866,sdss5,5.395288467407227,28.43028605686725,1.334451104757095,sdss5,0.4204081418880669,9944.4,1444.82,8.125179,0.481563,36.51770315191381,3.738401260440796,38.17966553361726,24602.0,60002.0,2.7021598130854588e+16,sdss5/wd_fits/spSpec-024602-60002-27021598130854589.fits
2806739000264778880,2806739068984255744,3.688048389402394e-05,39.45022588799137,15.81548639028911,1.1062962085008436,sdss4,21.27203750610352,32.50864639105942,1.39883900899207,sdss5,0.5739039838211509,9880.39,736.13,7.616847,0.276367,15.699027441307228,6.941579496931951,15.877227728243303,2058.0,53349.0,472.0,
3975115240311668096,3975115244607118848,0.0003333715660577,-51.129624121449474,24.25564617635461,0.9899143306675248,sdss4,14.253362655639648,-27.482236862182617,0.3858334720134735,gaia,0.0,11852.51,1235.31,8.055385,0.25581,32.74317866097835,-23.647387259266857,24.258714700095556,2515.0,54180.0,138.0,
3988995032719018624,3988995028423803136,1.0788975448720682e-05,31.63626621728421,19.592113920362785,1.1978507034580144,sdss4,16.579692840576172,0.3033210635185241,2.0890791416168213,gaia,0.0,9237.92,973.82,7.849755,0.314224,23.16769660699442,31.33294515376568,19.70317688923316,2486.0,53876.0,274.0,
3879690275404202880,3879701854636230912,1.238060912198856,7.065916922349354,38.55980205879707,0.8374896453007442,sdss4,5.895324230194092,16.270658493041992,0.3900774121284485,gaia,0.0,9119.71,2515.16,8.629433,0.884843,79.30900688474979,-9.204741570692638,38.561775052518826,5321.0,55945.0,938.0,
3880796147879196416,3880799373399086592,1.1184098060080925,19.151702361448056,41.80428807546643,0.7808550097516155,sdss5,6.672922611236572,8.008278846740723,4.099146366119385,gaia,0.0,16823.01,4256.66,8.332965,0.488481,51.13565843853815,11.143423514707331,42.00477951885303,101266.0,60045.0,2.702159815052127e+16,sdss5/wd_fits/spSpec-101266-60045-27021598150521272.fits
3897577164925150080,3897577272299564928,0.0001532693217457,28.934079574850426,16.94119065406617,0.9634684182004102,sdss4,25.202301025390625,5.13889217376709,1.4232776165008545,gaia,0.0,15548.72,1698.66,7.999626,0.179578,30.10247298966175,23.795187401083336,17.000872329120387,4848.0,55955.0,992.0,
3881936165343328128,3881935963479719296,0.0005474344728235,44.38722172280695,23.55127747293213,0.9783236714552545,sdss4,15.014566421508787,23.1314754486084,2.092071056365967,gaia,0.0,11104.62,925.71,7.689078,0.222675,17.84641918813388,21.25574627419855,23.644014716454667,2586.0,54169.0,198.0,
3898565935116812928,3898565939411572864,2.4743753454381983e-06,2.366521658216528,20.11773722223048,0.8992745534775894,sdss4,11.958770751953123,-4.46439790725708,3.0346767902374268,gaia,0.0,8362.77,609.19,7.813814,0.234253,21.749270710462632,6.830919565473607,20.345333965406503,1623.0,53089.0,176.0,
4371734308793396992,4371734308798021248,9.4094266050379e-06,-2.978865519288393,17.33936539889629,0.7055501362743639,sdss5,13.418773651123049,-18.723730087280277,1.422924518585205,gaia,0.0,6790.46,175.57,7.91824,0.086042,25.79441276897292,15.74486456799188,17.397652330760977,15345.0,59327.0,5177531947.0,sdss5/wd_fits/spSpec-015345-59327-5177531947.fits
4372175384755846528,4372175380459579520,0.0156860443004228,17.520550890874997,48.363278697183546,0.8140862712810437,sdss5,6.925568103790283,10.924556732177734,1.3425462245941162,gaia,0.0,22492.18,11993.46,8.478259,1.000449,63.9932693228953,6.595994158697263,48.38190939500651,15343.0,59326.0,4879031762.0,sdss5/wd_fits/spSpec-015343-59326-4879031762.fits
2731772377633104128,2731772377633105024,7.851008341091681e-05,-25.520598984604295,14.580540482422917,0.7904751013168106,sdss4,16.13187599182129,-19.3243350982666,5.22763729095459,gaia,0.0,8071.44,141.86,8.006065,0.050831,29.936674058334148,-6.196263886337697,15.489362556456369,739.0,52264.0,185.0,
2745244002118134400,2745245621321927552,1.3811977417321532e-05,28.999758723804497,13.420837920468111,1.6093449832569031,sdss4,24.72452163696289,-1.9524894952774048,1.5494853258132937,gaia,0.0,6488.1,134.55,7.946424,0.078671,27.008785629897435,30.952248219081905,13.50998872177122,4405.0,55854.0,900.0,
2224491655704638848,2224491655704637568,3.926152283532002e-05,-5.530620040935943,21.694619262032223,0.7606526202068632,sdss5,9.416364669799805,-39.265506744384766,1.09017813205719,gaia,0.0,7144.49,377.31,8.203657,0.143972,41.222688696476986,33.73488670344882,21.721993308261453,101713.0,59905.0,2.7021597840265284e+16,sdss5/wd_fits/spSpec-101713-59905-27021597840265283.fits
2225106420142671744,2225106420142671616,4.987433183847793e-05,-454.9820229789997,111.7588249639998,0.9880180900544056,sdss5,3.603082656860352,-62.839603424072266,2.536883354187012,gaia,0.0,12578.38,2708.47,8.019384,0.315939,30.91472190388789,-392.1424195549274,111.78761440556237,101715.0,59839.0,2.7021597837172744e+16,sdss5/wd_fits/spSpec-101715-59839-27021597837172745.fits
2224872464684307200,2224872468981604224,0.1585338826026679,52.504958573839126,74.5672193377768,0.7903734255351024,sdss5,3.787447452545166,-53.37546157836914,0.1418711245059967,gaia,0.0,15758.06,5460.42,7.790197,0.670328,21.381239990379825,105.88042015220827,74.56735429921116,101715.0,59897.0,2.7021597837069604e+16,sdss5/wd_fits/spSpec-101715-59897-27021597837069604.fits
2677779755345421696,2677779755344022912,6.658042735377561e-08,-0.3289978929464307,29.27323058275096,0.8171975384831277,sdss5,13.187647819519045,-31.1815042391002,1.475751423281226,sdss5,0.4404992692841935,,,,,,30.85250634615377,29.310405507502328,15065.0,59386.0,4370287824.0,sdss5/wd_fits/spSpec-015065-59386-4370287824.fits
2678494751434693120,2678494712780341632,0.0003962996121712,71.09213469879533,35.09567152782534,0.9467472389954088,sdss4,7.709917068481445,-6.503637313842773,1.1441010236740112,gaia,0.0,,,,,,77.59577201263811,35.114315131316204,375.0,52140.0,580.0,
2773308246143281920,2773308216079355136,0.0015124026173329,60.73120924128676,25.686834376156924,0.9566062335913716,sdss4,6.518145084381104,46.92051315307617,5.930225372314453,gaia,0.0,8692.0,1513.41,8.694304,0.489261,87.11783499920276,13.810696088210584,26.36249292526333,6207.0,56239.0,369.0,
2770377223021215104,2770355786840880512,1.5437671597342464,84.73908857809332,32.938102296723095,0.9592158828920908,sdss4,6.7534942626953125,-2.505648136138916,0.4384190738201141,gaia,0.0,6846.13,822.08,8.179538,0.433542,39.62377012414692,87.24473671423223,32.94101993250489,6145.0,56266.0,118.0,
4168907879862434176,4168907879862434560,3.658690568341152e-07,46.51420502995885,12.696302430955424,0.7271530976287017,sdss5,29.102203369140625,25.368666683318494,1.3795959870244658,sdss5,0.4338919907990549,10046.57,111.49,7.890164,0.032035,24.853947831708552,21.145538346640357,12.77103678272436,15377.0,59362.0,4877230647.0,sdss5/wd_fits/spSpec-015377-59362-4877230647.fits
3016603506213378432,3016603510510508672,0.0001891791091719,11.464800864159123,26.3604208046645,0.916108935130006,sdss5,11.53579330444336,9.532109260559082,3.485475540161133,gaia,0.0,10325.79,1368.57,7.606151,0.433196,15.451532605773656,1.932691603600043,26.58985379313039,15111.0,59218.0,4416253293.0,sdss5/wd_fits/spSpec-015111-59218-4416253293.fits
4599716189388636800,4599715364754907264,0.0005005408025759,-11.48155766504367,12.24257695544376,0.752245324252904,sdss4,36.853546142578125,-35.32338333129883,3.1082100868225098,gaia,0.0,11955.07,236.24,7.984132,0.033708,29.14083525932023,23.84182566625516,12.630980185788742,978.0,52441.0,179.0,
2226005064741602816,2226008023975538944,1.5926582218644315e-05,55.49322583629106,35.00925384191873,0.7952493507293149,sdss5,7.184916973114014,-23.4429988861084,6.7458815574646,gaia,0.0,12891.09,1097.86,8.061903,0.113513,33.1522659247755,78.93622472239946,35.65325753076768,101714.0,59899.0,2.70215978397785e+16,sdss5/wd_fits/spSpec-101714-59899-27021597839778500.fits
300721515441972608,300721519733864192,5.532685344772593e-06,12.73351362413378,24.718487569516107,0.7835890114045019,sdss5,9.116058349609377,-36.51975631713867,3.541869163513184,gaia,0.0,8370.85,661.33,7.649589,0.239753,16.476286173198872,49.25326994127245,24.970952422680394,100313.0,59817.0,2.702159796466386e+16,sdss5/wd_fits/spSpec-100313-59817-27021597964663859.fits
299817270203790464,299817274499164416,0.0041497687918398,-65.61286436061063,25.456007306179988,0.8239017417267931,sdss4,6.451448917388916,-59.05487823486328,6.135956764221191,gaia,0.0,8511.98,2180.22,8.47742,0.849606,63.25028076156761,-6.557986125747348,26.185077303393257,6270.0,56273.0,852.0,
1266120732108636160,1266120732108636288,0.0001374949264793,20.41569975135811,12.781697555665891,1.6040038662713685,sdss4,34.5662956237793,25.83234405517578,0.65268874168396,gaia,0.0,14557.32,683.06,7.558787,0.069909,14.557371785065982,-5.4166443038176695,12.798351260925624,6020.0,56087.0,562.0,
1277028742153245952,1277405157384126592,0.0021795197530369,-32.236152659066185,13.64095629541633,0.8187090572490656,sdss4,20.42207717895508,-37.82884216308594,0.2287004441022873,gaia,0.0,8760.84,413.57,7.968165,0.132621,28.181276647379708,5.592689504019752,13.6428733244354,1387.0,53118.0,55.0,
1274417200175476608,1274417234535214464,0.0002473577453752,11.133735857111107,20.730380329406334,0.9109680549897398,sdss4,11.622034072875977,-29.373432159423828,0.2423324882984161,gaia,0.0,9508.12,583.2,7.909733,0.19692,25.636928121817164,40.50716801653493,20.73179668134728,1388.0,53119.0,583.0,
1271112338804063744,1271124609527700608,0.6602306415918205,27.868361861744727,28.318950859771704,0.8548764373612318,sdss4,7.361114025115967,-1.935158133506775,0.6398011445999146,gaia,0.0,7737.96,807.59,7.539577,0.521186,13.62581929702424,29.803519995251506,28.32617735069093,3963.0,55659.0,164.0,
2687415566012782976,2687415570307753856,2.567357467484032e-07,-42.36002171134513,63.93424928177935,1.0480942738702437,sdss4,4.377289772033691,-41.90800094604492,3.908033609390259,gaia,0.0,7645.03,1411.21,8.403029,0.630753,56.45277406213429,-0.4520207653002046,64.0535788064713,1152.0,52941.0,468.0,
2690257391257065472,2690257395548998144,0.0002411602568064,15.26862778899494,34.54754779988552,1.0170622705608086,sdss4,9.956497192382812,-27.85799217224121,4.340704441070557,gaia,0.0,,,,,,43.12661996123615,34.81917250639516,1919.0,53240.0,416.0,
2691928374049758336,2691931848678610432,0.9681333715022724,4.234958584372965,34.893474163919755,0.8599609938520362,sdss4,6.169227600097656,3.3731677532196045,1.1061886548995972,gaia,0.0,7737.82,1016.61,7.978052,0.49545,28.567845135791867,0.8617908311533604,34.91100388943813,4080.0,55368.0,138.0,
2690763205257368832,2690763200962109312,9.122265851659096e-05,42.8222788565062,13.022472763256276,0.511205705849838,sdss5,29.12957572937012,4.437829971313477,0.3355153501033783,gaia,0.0,15730.76,314.36,7.944132,0.027764,27.52600884889707,38.38444888519272,13.0267942111598,101073.0,59847.0,2.7021597934898948e+16,sdss5/wd_fits/spSpec-101073-59847-27021597934898949.fits
2688215048406240640,2688215052700206976,3.979483339005926e-06,54.61175490860132,15.985839266409364,1.4413768884742564,sdss4,26.111400604248047,10.023083682199466,0.6247754732545232,sdss4,0.73479439742219,11086.55,1146.45,7.318784,0.229386,9.610390231046246,44.58867122640186,15.998043675507825,4194.0,55450.0,776.0,
2690056111908578944,2690056116201776128,3.616070744754236e-09,50.051213214217455,12.930612288081171,0.6997824316264815,sdss5,19.4298095703125,29.31895637512207,4.457839012145996,gaia,0.0,7048.31,399.12,7.27727,0.16075,8.53171084593088,20.732256839095385,13.677465510937566,101078.0,59762.0,2.702159793485308e+16,sdss5/wd_fits/spSpec-101078-59762-27021597934853082.fits
1288530187833228288,1288530187833191552,0.0307636484118589,61.92580456225957,36.09618184575166,0.8029236217760625,sdss5,8.609308242797852,0.074500061571598,5.731138706207275,gaia,0.0,9698.58,1192.83,7.74132,0.518194,19.36262852342,61.85130450068797,36.54832820679161,15271.0,59302.0,4603919226.0,sdss5/wd_fits/spSpec-015271-59302-4603919226.fits
1296865581185679360,1296865585482140928,1.2524324803774863e-05,71.49120414256672,12.451020388844489,0.7988484895531451,sdss4,26.82958984375,55.69690704345703,5.265122890472412,gaia,0.0,8988.89,496.79,7.960575,0.164038,27.84774358191641,15.794297099109684,13.518484670080362,8494.0,57104.0,648.0,
1730955589333576960,1730955490547317632,2.847486728193557e-05,66.5505728950818,18.43698980215205,0.8879882996689468,sdss5,20.26582336425781,19.64946937561035,4.524567127227783,gaia,0.0,10630.18,508.71,7.498718,0.133797,12.957327387447796,46.90110351947145,18.9840538519424,101061.0,59866.0,2.7021598874734444e+16,sdss5/wd_fits/spSpec-101061-59866-27021598874734443.fits
