Name,SOURCE_ID,FileName
WD1524-749,5792402116129561984,WD1524m749_b_2000_07_30T02_07_05_all.dat.gz
WD1527+090,1165354855109711232,WD1527p090_a_2001_07_22T00_45_33_all.dat.gz
WD1527+090,1165354855109711232,WD1527p090_b_2001_08_20T00_35_34_all.dat.gz
WD1531+184,1209640499120458752,WD1531p184_a_2002_06_18T01_44_31_all.dat.gz
WD1532+033,4427107020039299968,WD1532p033_a_2001_06_29T00_41_40_all.dat.gz
WD1532+033,4427107020039299968,WD1532p033_b_2001_07_26T00_04_33_all.dat.gz
WD1537-152,6265082680310200448,WD1537m152_a_2000_07_02T02_51_48_all.dat.gz
WD1537-152,6265082680310200448,WD1537m152_b_2000_07_06T03_30_49_all.dat.gz
WD1543-366,6009760034351291904,WD1543m366_a_2000_07_06T04_13_17_all.dat.gz
WD1543-366,6009760034351291904,WD1543m366_b_2000_07_14T03_41_45_all.dat.gz
WD1544-377,6009537829925128064,WD1544m377_a_2000_07_14T03_55_56_all.dat.gz
WD1544-377,6009537829925128064,WD1544m377_b_2003_05_12T06_43_07_all.dat.gz
WD1547+015,4423116892346484480,WD1547p015_a_2001_07_26T00_18_40_all.dat.gz
WD1547+015,4423116892346484480,WD1547p015_b_2001_06_29T00_57_15_all.dat.gz
WD1547+057,4426435871273922560,WD1547p057_a_2001_06_28T01_34_50_all.dat.gz
WD1547+057,4426435871273922560,WD1547p057_b_2001_06_29T01_16_11_all.dat.gz
WD1548+149,1192764133804981376,WD1548p149_a_2001_03_11T06_23_19_all.dat.gz
WD1548+149,1192764133804981376,WD1548p149_b_2001_05_04T03_22_28_all.dat.gz
WD1550+183,1202826348825240832,WD1550p183_a_2002_04_23T08_43_13_all.dat.gz
WD1550+183,1202826348825240832,WD1550p183_b_2003_08_11T01_03_06_all.dat.gz
WD1555-089,4347700805681797120,WD1555m089_a_2000_07_15T03_52_25_all.dat.gz
WD1555-089,4347700805681797120,WD1555m089_b_2000_07_18T04_09_55_all.dat.gz
WD1609+044,4437271867601913472,WD1609p044_a_2001_06_29T01_31_09_all.dat.gz
WD1609+044,4437271867601913472,WD1609p044_b_2001_07_27T00_21_43_all.dat.gz
WD1609+135,4458207634145130368,WD1609p135_a_2000_06_06T06_01_01_all.dat.gz
WD1609+135,4458207634145130368,WD1609p135_b_2000_06_10T05_22_41_all.dat.gz
WD1614-128,4330093466990008448,WD1614m128_a_2000_06_06T06_16_47_all.dat.gz
WD1614-128,4330093466990008448,WD1614m128_b_2000_06_08T02_21_04_all.dat.gz
WD1614+136,4463466804419970304,WD1614p136_a_2001_07_26T02_05_57_all.dat.gz
WD1614+136,4463466804419970304,WD1614p136_b_2001_07_27T00_37_31_all.dat.gz
WD1614+160,4465105351622152704,WD1614p160_a_2002_06_18T02_28_34_all.dat.gz
WD1614+160,4465105351622152704,WD1614p160_b_2003_08_11T01_12_26_all.dat.gz
WD1615-154,4328293291578459392,WD1615m154_a_2000_06_06T06_26_14_all.dat.gz
WD1615-154,4328293291578459392,WD1615m154_b_2000_06_08T02_11_10_all.dat.gz
WD1619+123,4460086458999242368,WD1619p123_a_2002_08_04T02_44_34_all.dat.gz
WD1619+123,4460086458999242368,WD1619p123_b_2003_07_19T03_55_58_all.dat.gz
WD1620-391,6018034958869558912,WD1620m391_a_2002_04_22T04_53_28_all.dat.gz
WD1620-391,6018034958869558912,WD1620m391_b_2003_05_12T07_02_53_all.dat.gz
WD1625+093,4452521234885949184,WD1625p093_a_2000_06_10T05_37_54_all.dat.gz
WD1625+093,4452521234885949184,WD1625p093_b_2000_07_05T04_09_46_all.dat.gz
WD1636+057,4435778215414219520,WD1636p057_a_2000_06_10T05_55_20_all.dat.gz
WD1636+057,4435778215414219520,WD1636p057_b_2000_07_06T03_44_20_all.dat.gz
WD1640+113,4447202622266019072,WD1640p113_a_2001_07_18T00_55_06_all.dat.gz
WD1640+113,4447202622266019072,WD1640p113_b_2001_07_26T00_42_44_all.dat.gz
WD1655+215,4565048312887877888,WD1655p215_a_2002_09_04T00_51_20_all.dat.gz
WD1655+215,4565048312887877888,WD1655p215_b_2002_09_23T23_45_56_all.dat.gz
WD1716+020,4387171623850187648,WD1716p020_a_2002_04_23T09_03_23_all.dat.gz
WD1716+020,4387171623850187648,WD1716p020_b_2003_06_25T05_04_49_all.dat.gz
WD1733-544,5921433963191695872,WD1733m544_a_2000_07_05T04_37_22_all.dat.gz
WD1733-544,5921433963191695872,WD1733m544_b_2000_07_06T03_59_06_all.dat.gz
WD1736+052,4485626636646013696,WD1736p052_a_2000_05_24T09_40_31_all.dat.gz
WD1736+052,4485626636646013696,WD1736p052_b_2000_06_01T07_01_24_all.dat.gz
WD1736+052,4485626636646013696,WD1736p052_b_2000_07_05T04_22_56_all.dat.gz
WD1755+194,4551645369227445888,WD1755p194_a_2002_06_18T03_26_59_all.dat.gz
WD1755+194,4551645369227445888,WD1755p194_b_2002_09_19T00_21_28_all.dat.gz
WD1755+194,4551645369227445888,WD1755p194_b_2003_03_22T09_22_10_all.dat.gz
WD1802+213,4576304838064664064,WD1802p213_a_2002_07_10T05_04_41_all.dat.gz
WD1802+213,4576304838064664064,WD1802p213_b_2002_07_27T05_00_06_all.dat.gz
WD1826-045,4257461275049675008,WD1826m045_a_2002_04_23T09_12_21_all.dat.gz
WD1834-781,6364918198670588928,WD1834m781_a_2000_07_06T04_36_52_all.dat.gz
WD1834-781,6364918198670588928,WD1834m781_b_2000_07_13T05_04_46_all.dat.gz
WD1840+042,4280632829779587072,WD1840p042_a_2002_04_23T09_21_04_all.dat.gz
WD1840+042,4280632829779587072,WD1840p042_b_2003_06_25T05_30_21_all.dat.gz
WD1844-223,4078868662206175744,WD1844m223_a_2001_03_13T09_06_05_all.dat.gz
WD1844-223,4078868662206175744,WD1844m223_b_2001_05_04T08_09_22_all.dat.gz
WD1857+119,4313658585693385984,WD1857p119_a_2000_05_17T05_16_51_all.dat.gz
WD1857+119,4313658585693385984,WD1857p119_a_2000_05_26T09_12_01_all.dat.gz
WD1857+119,4313658585693385984,WD1857p119_b_2000_05_18T09_27_34_all.dat.gz
WD1911+135,4320094439580536320,WD1911p135_a_2000_05_17T05_29_58_all.dat.gz
WD1911+135,4320094439580536320,WD1911p135_b_2000_05_18T09_42_25_all.dat.gz
WD1914-598,6446197877766956800,WD1914m598_a_2001_05_04T08_53_48_all.dat.gz
WD1914-598,6446197877766956800,WD1914m598_b_2001_06_05T07_52_51_all.dat.gz
WD1914+094,4309015794737134080,WD1914p094_a_2000_05_25T09_50_39_all.dat.gz
WD1914+094,4309015794737134080,WD1914p094_b_2000_05_26T09_26_06_all.dat.gz
WD1914+094,4309015794737134080,WD1914p094_c_2001_05_04T08_38_10_all.dat.gz
WD1914+094,4309015794737134080,WD1914p094_d_2001_06_05T07_36_27_all.dat.gz
WD1918+110,4309653752005719424,WD1918p110_a_2000_05_23T09_38_12_all.dat.gz
WD1918+110,4309653752005719424,WD1918p110_b_2000_05_24T08_57_55_all.dat.gz
WD1919+145,4319908862597055232,WD1919p145_a_2002_06_01T09_53_45_all.dat.gz
WD1919+145,4319908862597055232,WD1919p145_b_2003_05_06T09_34_48_all.dat.gz
WD1932-136,4183272552601606400,WD1932m136_a_2000_05_23T09_52_28_all.dat.gz
WD1932-136,4183272552601606400,WD1932m136_b_2000_05_24T09_11_53_all.dat.gz
WD1943+163,1820678800528443776,WD1943p163_a_2002_07_10T05_35_16_all.dat.gz
WD1943+163,1820678800528443776,WD1943p163_b_2002_07_27T05_28_51_all.dat.gz
WD1948-389,6690659513515872000,WD1948m389_a_2001_05_04T09_16_13_all.dat.gz
WD1948-389,6690659513515872000,WD1948m389_b_2001_06_05T08_30_19_all.dat.gz
WD1950-432,6685284241684914688,WD1950m432_a_2001_05_04T09_27_28_all.dat.gz
WD1950-432,6685284241684914688,WD1950m432_b_2001_06_05T08_39_56_all.dat.gz
WD1952-206,6865430941202657408,WD1952m206_a_2000_07_06T05_09_29_all.dat.gz
WD1952-206,6865430941202657408,WD1952m206_b_2000_07_13T04_43_44_all.dat.gz
WD1952-584,6447181214823340800,WD1952m584_a_2001_08_16T23_49_36_all.dat.gz
WD1952-584,6447181214823340800,WD1952m584_b_2001_08_19T01_38_32_all.dat.gz
WD1953-715,6422236358302245248,WD1953m715_a_2002_04_23T07_44_27_all.dat.gz
WD1953-715,6422236358302245248,WD1953m715_b_2002_04_24T06_41_39_all.dat.gz
WD1959+059,4248931504366754304,WD1959p059_a_2000_06_10T08_40_23_all.dat.gz
WD1959+059,4248931504366754304,WD1959p059_b_2000_07_06T05_18_04_all.dat.gz
WD2004-605,6443328221136801920,WD2004m605_a_2000_07_13T05_30_03_all.dat.gz
WD2004-605,6443328221136801920,WD2004m605_b_2000_07_18T04_58_34_all.dat.gz
WD2007-219,6853784501721502720,WD2007m219_a_2000_07_13T04_53_20_all.dat.gz
WD2007-219,6853784501721502720,WD2007m219_b_2000_08_05T06_40_56_all.dat.gz
WD2007-303,6749419923164242816,WD2007m303_a_2002_04_23T07_25_56_all.dat.gz
WD2007-303,6749419923164242816,WD2007m303_b_2003_05_06T09_46_24_all.dat.gz
WD2014-575,6468623688724871808,WD2014m575_a_2000_07_13T05_39_13_all.dat.gz
WD2014-575,6468623688724871808,WD2014m575_b_2000_07_18T05_15_10_all.dat.gz
WD2018-233,6849796229451135104,WD2018m233_a_2001_05_04T09_37_43_all.dat.gz
WD2018-233,6849796229451135104,WD2018m233_b_2001_07_27T02_31_17_all.dat.gz
WD2021-128,6876934409805839872,WD2021m128_a_2001_05_04T10_18_36_all.dat.gz
WD2021-128,6876934409805839872,WD2021m128_b_2001_06_05T08_19_13_all.dat.gz
WD2029+183,1815528000815020288,WD2029p183_a_2002_04_24T09_35_06_all.dat.gz
WD2029+183,1815528000815020288,WD2029p183_b_2002_08_05T04_50_54_all.dat.gz
WD2032+188,1815657193425348096,WD2032p188_a_2002_07_10T05_46_04_all.dat.gz
WD2032+188,1815657193425348096,WD2032p188_a_2002_09_04T01_03_02_all.dat.gz
WD2032+188,1815657193425348096,WD2032p188_b_2002_09_10T00_11_32_all.dat.gz
WD2039-202,6857939315643803776,WD2039m202_a_2002_04_23T07_35_02_all.dat.gz
WD2039-202,6857939315643803776,WD2039m202_b_2003_06_22T09_33_56_all.dat.gz
WD2039-682,6424566979354709248,WD2039m682_a_2002_04_23T07_58_44_all.dat.gz
WD2039-682,6424566979354709248,WD2039m682_b_2002_05_20T09_53_03_all.dat.gz
WD2046-220,6808699474099687808,WD2046m220_a_2001_05_04T09_47_34_all.dat.gz
WD2046-220,6808699474099687808,WD2046m220_b_2001_07_27T02_40_49_all.dat.gz
WD2051+095,1750545141328217984,WD2051p095_a_2000_06_10T09_09_21_all.dat.gz
WD2051+095,1750545141328217984,WD2051p095_b_2000_07_06T05_31_41_all.dat.gz
WD2056+033,1731395432637342336,WD2056p033_a_2001_08_21T00_57_59_all.dat.gz
WD2056+033,1731395432637342336,WD2056p033_b_2001_08_19T02_55_39_all.dat.gz
WD2058+181,1765090584946772736,WD2058p181_a_2002_07_10T06_54_05_all.dat.gz
WD2058+181,1765090584946772736,WD2058p181_b_2002_09_10T00_45_40_all.dat.gz
WD2058+181,1765090584946772736,WD2058p181_b_2002_09_21T02_52_18_all.dat.gz
WD2059+190,1789361097242243584,WD2059p190_a_2002_09_22T00_52_15_all.dat.gz
WD2059+190,1789361097242243584,WD2059p190_b_2002_09_23T01_15_39_all.dat.gz
WD2115-560,6462911897617050240,WD2115m560_a_2002_04_23T08_53_22_all.dat.gz
WD2115-560,6462911897617050240,WD2115m560_b_2003_05_13T09_32_34_all.dat.gz
WD2115+010,2691277330022787712,WD2115p010_a_2001_08_24T01_54_24_all.dat.gz
WD2115+010,2691277330022787712,WD2115p010_b_2001_08_23T02_25_16_all.dat.gz
WD2120+054,1738521539295354240,WD2120p054_a_2002_09_22T01_06_00_all.dat.gz
WD2120+054,1738521539295354240,WD2120p054_b_2002_09_23T01_30_25_all.dat.gz
WD2122-467,6575491133702739584,WD2122m467_a_2002_05_29T07_26_37_all.dat.gz
WD2122-467,6575491133702739584,WD2122m467_b_2002_07_24T06_08_05_all.dat.gz
WD2122-467,6575491133702739584,WD2122m467_b_2002_07_27T05_39_07_all.dat.gz
WD2122-467,6575491133702739584,WD2122m467_b_2002_09_14T01_21_33_all.dat.gz
WD2124-224,6828157565735439232,WD2124m224_a_2000_07_14T04_07_10_all.dat.gz
WD2124-224,6828157565735439232,WD2124m224_b_2000_08_05T07_01_07_all.dat.gz
WD2134+218,1793946026371051648,WD2134p218_a_2002_07_10T07_13_18_all.dat.gz
WD2134+218,1793946026371051648,WD2134p218_b_2002_09_10T02_30_18_all.dat.gz
WD2136+229,1794118516552814336,WD2136p229_a_2002_07_10T07_33_06_all.dat.gz
WD2136+229,1794118516552814336,WD2136p229_b_2002_09_18T01_40_48_all.dat.gz
WD2137-379,6585878288771383296,WD2137m379_a_2000_05_21T09_37_38_all.dat.gz
WD2137-379,6585878288771383296,WD2137m379_b_2000_05_22T09_34_37_all.dat.gz
WD2139+115,1766702297192943488,WD2139p115_a_2000_06_06T08_52_03_all.dat.gz
WD2139+115,1766702297192943488,WD2139p115_b_2000_06_09T10_17_40_all.dat.gz
WD2146-433,6565941703417200128,WD2146m433_a_2001_06_09T10_01_49_all.dat.gz
WD2146-433,6565941703417200128,WD2146m433_b_2001_08_17T01_20_18_all.dat.gz
WD2149+021,2693940725141960192,WD2149p021_a_2002_09_23T03_45_09_all.dat.gz
WD2149+021,2693940725141960192,WD2149p021_b_2003_08_10T07_06_05_all.dat.gz
WD2151-307,6616313457820826496,WD2151m307_a_2000_07_14T04_16_56_all.dat.gz
WD2151-307,6616313457820826496,WD2151m307_b_2000_08_05T07_14_15_all.dat.gz
WD2152-045,2670147461020069632,WD2152m045_a_2001_09_20T00_46_20_all.dat.gz
WD2152-045,2670147461020069632,WD2152m045_b_2002_09_23T03_55_10_all.dat.gz
WD2152-045,2670147461020069632,WD2152m045_b_2003_06_23T09_33_43_all.dat.gz
WD2152-548,6461145119869641728,WD2152m548_a_2000_07_14T04_26_37_all.dat.gz
WD2152-548,6461145119869641728,WD2152m548_b_2000_07_18T06_15_04_all.dat.gz
WD2152-548,6461145119869641728,WD2152m548_b_2000_08_05T07_22_29_all.dat.gz
WD2153-419,6572442909513784576,WD2153m419_a_2000_06_01T08_27_51_all.dat.gz
WD2153-419,6572442909513784576,WD2153m419_b_2000_06_04T05_47_47_all.dat.gz
WD2154-061,2668622270889053568,WD2154m061_a_2001_09_20T00_58_12_all.dat.gz
WD2154-061,2668622270889053568,WD2154m061_b_2002_09_23T04_15_27_all.dat.gz
WD2157+161,1775640227215432320,WD2157p161_a_2002_09_23T02_44_22_all.dat.gz
WD2157+161,1775640227215432320,WD2157p161_b_2002_09_24T02_15_13_all.dat.gz
WD2157+161,1775640227215432320,WD2157p161_b_2003_08_19T05_31_49_all.dat.gz
WD2159-414,6571754443436630272,WD2159m414_a_2000_06_10T09_25_47_all.dat.gz
WD2159-414,6571754443436630272,WD2159m414_b_2000_06_13T08_14_57_all.dat.gz
WD2159-754,6358158435541361792,WD2159m754_a_2000_12_06T00_47_30_all.dat.gz
WD2159-754,6358158435541361792,WD2159m754_b_2001_08_21T02_52_49_all.dat.gz
WD2204+070,2721868041314138240,WD2204p070_a_2000_06_06T08_37_13_all.dat.gz
WD2204+070,2721868041314138240,WD2204p070_b_2000_06_09T10_02_53_all.dat.gz
WD2204+070,2721868041314138240,WD2204p070_b_2001_08_21T03_09_54_all.dat.gz
WD2205-139,2612155476855186176,WD2205m139_a_2001_09_20T02_31_25_all.dat.gz
WD2205-139,2612155476855186176,WD2205m139_b_2002_09_24T02_32_00_all.dat.gz
WD2207+142,2735175263041913088,WD2207p142_a_2000_05_26T09_50_41_all.dat.gz
WD2207+142,2735175263041913088,WD2207p142_b_2000_06_01T08_01_06_all.dat.gz
WD2220+133,2734319087081051264,WD2220p133_a_2000_12_06T01_04_16_all.dat.gz
WD2220+133,2734319087081051264,WD2220p133_b_2001_09_20T03_20_50_all.dat.gz
WD2220+133,2734319087081051264,WD2220p133_b_2003_09_01T05_29_31_all.dat.gz
WD2226-449,6520516480027596288,WD2226m449_a_2001_08_25T03_56_04_all.dat.gz
WD2226-449,6520516480027596288,WD2226m449_b_2001_08_23T04_15_43_all.dat.gz
WD2226-449,6520516480027596288,WD2226m449_b_2002_05_29T09_33_15_all.dat.gz
WD2226+061,2709363196787375488,WD2226p061_a_2000_06_01T09_12_03_all.dat.gz
WD2226+061,2709363196787375488,WD2226p061_b_2000_06_06T07_57_51_all.dat.gz
WD2235+082,2716039358376761088,WD2235p082_a_2000_12_06T01_20_07_all.dat.gz
WD2235+082,2716039358376761088,WD2235p082_b_2001_09_01T01_38_54_all.dat.gz
WD2235+082,2716039358376761088,WD2235p082_b_2001_09_01T01_56_01_all.dat.gz
WD2235+082,2716039358376761088,WD2235p082_b_2001_09_20T03_50_24_all.dat.gz
WD2240-017,2652784694950778624,WD2240m017_a_2000_06_10T09_41_34_all.dat.gz
WD2240-017,2652784694950778624,WD2240m017_b_2000_07_11T04_10_12_all.dat.gz
WD2240-017,2652784694950778624,WD2240m017_b_2000_07_11T04_21_19_all.dat.gz
WD2240-017,2652784694950778624,WD2240m017_b_2003_08_05T05_46_07_all.dat.gz
WD2240-045,2625078449333017856,WD2240m045_a_2000_06_01T09_26_28_all.dat.gz
WD2240-045,2625078449333017856,WD2240m045_b_2000_06_06T08_22_06_all.dat.gz
WD2241-325,6603807092875065728,WD2241m325_a_2002_06_12T09_52_18_all.dat.gz
WD2241-325,6603807092875065728,WD2241m325_b_2002_07_24T06_23_03_all.dat.gz
WD2248-504,6514042654346344704,WD2248m504_a_2002_05_29T09_47_27_all.dat.gz
WD2248-504,6514042654346344704,WD2248m504_b_2002_05_22T09_54_15_all.dat.gz
WD2253-081,2610488514148351360,WD2253m081_a_2000_07_12T05_52_41_all.dat.gz
WD2253-081,2610488514148351360,WD2253m081_b_2000_07_17T06_11_38_all.dat.gz
WD2253-081,2610488514148351360,WD2253m081_b_2003_07_03T09_45_19_all.dat.gz
WD2254+126,2719012579552367488,WD2254p126_a_2000_06_10T09_55_09_all.dat.gz
WD2254+126,2719012579552367488,WD2254p126_a_2000_07_12T05_23_49_all.dat.gz
WD2254+126,2719012579552367488,WD2254p126_b_2000_07_15T04_51_07_all.dat.gz
WD2303+017,2658537614663492352,WD2303p017_a_2001_09_20T05_24_22_all.dat.gz
WD2303+017,2658537614663492352,WD2303p017_b_2002_09_14T01_06_26_all.dat.gz
WD2303+017,2658537614663492352,WD2303p017_b_2003_08_05T06_20_05_all.dat.gz
WD2303+017,2658537614663492352,WD2303p017_b_2003_08_11T05_08_40_all.dat.gz
WD2303+242,2842650153836732928,WD2303p242_a_2002_09_25T04_35_21_all.dat.gz
WD2303+242,2842650153836732928,WD2303p242_b_2002_09_26T04_39_50_all.dat.gz
WD2306+124,2811882073278282496,WD2306p124_a_2000_08_06T03_24_41_all.dat.gz
WD2306+124,2811882073278282496,WD2306p124_b_2000_09_15T02_06_57_all.dat.gz
WD2306+130,2814942392095501952,WD2306p130_a_2001_09_20T05_40_46_all.dat.gz
WD2306+130,2814942392095501952,WD2306p130_b_2002_09_25T04_49_07_all.dat.gz
WD2308+050,2662658107503521536,WD2308p050_a_2002_09_25T05_17_59_all.dat.gz
WD2308+050,2662658107503521536,WD2308p050_b_2002_09_26T05_22_56_all.dat.gz
WD2309+105,2810585920868186240,WD2309p105_a_2000_08_06T03_38_50_all.dat.gz
WD2309+105,2810585920868186240,WD2309p105_b_2000_09_15T02_24_15_all.dat.gz
WD2311-260,2379935013296113664,WD2311m260_a_2000_06_13T08_31_57_all.dat.gz
WD2311-260,2379935013296113664,WD2311m260_b_2000_07_12T05_38_22_all.dat.gz
WD2312-356,6554999363696189056,WD2312m356_a_2001_09_02T01_05_10_all.dat.gz
WD2312-356,6554999363696189056,WD2312m356_a_2001_09_11T03_59_53_all.dat.gz
WD2312-356,6554999363696189056,WD2312m356_a_2002_09_14T01_50_39_all.dat.gz
WD2312-356,6554999363696189056,WD2312m356_b_2001_09_13T00_32_36_all.dat.gz
WD2312-356,6554999363696189056,WD2312m356_b_2001_09_20T05_57_02_all.dat.gz
WD2314+064,2664365374183501312,WD2314p064_a_2002_09_26T05_36_29_all.dat.gz
WD2314+064,2664365374183501312,WD2314p064_b_2002_09_27T02_18_34_all.dat.gz
WD2318-226,2385336982642954496,WD2318m226_a_2000_08_06T03_49_56_all.dat.gz
WD2318-226,2385336982642954496,WD2318m226_b_2000_09_15T03_57_45_all.dat.gz
WD2318+126,2811363550466857344,WD2318p126_a_2002_09_26T06_05_47_all.dat.gz
WD2318+126,2811363550466857344,WD2318p126_b_2002_09_27T02_45_07_all.dat.gz
WD2321-549,6499376994593401344,WD2321m549_a_2001_10_30T05_25_50_all.dat.gz
WD2321-549,6499376994593401344,WD2321m549_b_2002_09_14T01_35_33_all.dat.gz
WD2322-181,2393546245693497728,WD2322m181_a_2000_07_13T06_16_35_all.dat.gz
WD2322-181,2393546245693497728,WD2322m181_b_2000_07_16T05_46_26_all.dat.gz
WD2322+206,2825795087259417984,WD2322p206_a_2002_09_26T06_21_23_all.dat.gz
WD2322+206,2825795087259417984,WD2322p206_b_2002_09_27T02_59_14_all.dat.gz
WD2324+060,2661500871515095680,WD2324p060_a_2002_09_26T07_19_18_all.dat.gz
WD2324+060,2661500871515095680,WD2324p060_b_2002_09_27T03_55_12_all.dat.gz
WD2326+049,2660358032257156736,WD2326p049_a_2000_08_06T04_17_51_all.dat.gz
WD2326+049,2660358032257156736,WD2326p049_b_2000_09_17T04_02_20_all.dat.gz
WD2329-332,2325117757286653440,WD2329m332_a_2000_07_15T05_15_24_all.dat.gz
WD2329-332,2325117757286653440,WD2329m332_b_2000_07_18T07_34_07_all.dat.gz
WD2330-212,2388953031573382784,WD2330m212_a_2002_09_27T04_23_57_all.dat.gz
WD2330-212,2388953031573382784,WD2330m212_b_2002_09_30T02_06_04_all.dat.gz
WD2333-049,2633120655335891968,WD2333m049_a_2000_08_06T04_52_54_all.dat.gz
WD2333-049,2633120655335891968,WD2333m049_b_2000_09_16T02_23_24_all.dat.gz
WD2333-165,2395444208921491456,WD2333m165_a_2000_08_06T04_28_04_all.dat.gz
WD2333-165,2395444208921491456,WD2333m165_b_2000_09_17T04_26_44_all.dat.gz
WD2336+063,2756675044691990272,WD2336p063_a_2002_09_27T04_52_23_all.dat.gz
WD2336+063,2756675044691990272,WD2336p063_b_2002_09_30T02_35_12_all.dat.gz
WD2347-192,2390888829168611968,WD2347m192_a_2000_09_15T03_09_51_all.dat.gz
WD2347-192,2390888829168611968,WD2347m192_b_2000_08_05T08_02_01_all.dat.gz
WD2347+128,2769930207121379968,WD2347p128_a_2000_09_15T04_18_12_all.dat.gz
WD2347+128,2769930207121379968,WD2347p128_b_2000_09_17T04_11_38_all.dat.gz
WD2348-244,2338349628107880192,WD2348m244_a_2000_08_06T05_07_00_all.dat.gz
WD2348-244,2338349628107880192,WD2348m244_b_2000_09_15T03_25_18_all.dat.gz
WD2349-283,2334079090586541440,WD2349m283_a_2000_08_06T05_26_55_all.dat.gz
WD2349-283,2334079090586541440,WD2349m283_b_2000_09_15T03_42_51_all.dat.gz
WD2350-083,2442099751463686528,WD2350m083_a_2002_09_13T07_51_46_all.dat.gz
WD2350-083,2442099751463686528,WD2350m083_b_2002_07_11T09_56_40_all.dat.gz
WD2350-248,2338275136195124864,WD2350m248_a_2000_08_05T08_14_49_all.dat.gz
WD2350-248,2338275136195124864,WD2350m248_b_2000_09_16T01_53_04_all.dat.gz
WD2351-368,2310942857676734848,WD2351m368_a_2000_07_14T06_20_04_all.dat.gz
WD2351-368,2310942857676734848,WD2351m368_b_2000_07_18T06_56_32_all.dat.gz
WD2353+026,2739782629080048000,WD2353p026_a_2002_07_11T09_11_30_all.dat.gz
WD2353+026,2739782629080048000,WD2353p026_b_2002_09_13T04_11_41_all.dat.gz
WD2354-151,2419140746085234688,WD2354m151_a_2000_08_05T07_32_24_all.dat.gz
WD2354-151,2419140746085234688,WD2354m151_b_2000_09_16T02_08_18_all.dat.gz
WD2359-324,2313582750735435776,WD2359m324_a_2000_07_15T05_42_57_all.dat.gz
WD2359-324,2313582750735435776,WD2359m324_b_2000_07_17T07_09_36_all.dat.gz
WD2359-324,2313582750735435776,WD2359m324_b_2003_06_09T09_54_59_all.dat.gz
