,Unnamed: 0.1,filename,radial_velocity_reference,e_radial_velocity_reference,redchi_reference,teff,logg,Unnamed: 0,cntr_01,dist_x,pang_x,name,ra,dec,solution_id,designation,source_id,random_index,ref_epoch,ra.1,ra_error,dec.1,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,GaiaDR3,PDA,GaiaEDR3,TeffH,e_TeffH,loggH,e_loggH,TeffHe,e_TeffHe,loggHe,e_loggHe,radial_velocity_observed,e_radial_velocity_observed,redchi_observed,teff_corv,logg_corv,stark_velocity,e_stark_velocity,teff_bin,logg_bin,N,e_N
154,254,HE0219m4049_b_2001_09_19T09_10_32_all.dat.gz,28.85924801086483,6.144959321005381,0.8660193719169866,12999.995828982324,7.180614168380897,61,43,0.664272,83.442446,HE0219-4049,35.332166667,-40.5915,1636148068921376768,Gaia DR3 4951125156507440384,4951125156507440384,715181771,2016.0,35.33240806877,0.0276,-40.59147892734,0.0323,9.9452,0.042,237.0483,42.216,41.93,0.033,4.905,0.041,-0.1985,0.0791,-0.0336,-0.0121,0.0449,0.019,0.0343,0.1781,-0.3037,-0.2552,517,0,512,5,3.1377,702.4669,0.199,3.593,31,0,1.784,,,,,,,,59,31,0.059813,68,21,0,0.029,8.491,1,0,1.099,0.119,0.272,0.12,0.262,-87.119,63.372,-2.302,-30.574,0,581,5776.32992,3.88634,1486.31641,16.283237,65,4342.1311,12.47638,348.02802,16.244286,56,2181.47318,8.00036,272.67203,16.40102,1.129,0.0,6.0,0.0,4.0,0,-0.156734,-0.038952,-0.117783,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,254.68672810094,-67.10174931597,13.09461322656,-50.50289938984,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,4951125156507440384,1.0,4951125156507440384,15363.83,353.11,7.992572,0.033822,15149.14,360.3,8.020946,0.044259,-36.23320905766995,5.795565269134277,1.6210540149966746,11999.98915303792,8.008661851493347,-65.09245706853478,8.446839754938315,3,6,,
155,256,WD1524m749_b_2000_07_30T02_07_05_all.dat.gz,210.1677666718968,2.6678296653677904,2.973287917405904,13999.883304216895,8.000003000183833,1579,1074,7.655934,-120.219508,WD1524-749,232.64929167,-75.089583333,1636148068921376768,Gaia DR3 5792402116129561984,5792402116129561984,735843037,2016.0,232.64214937447,0.028,-75.0906535946,0.0286,7.3923,0.0367,201.4185,479.116,-412.487,0.035,-243.734,0.039,0.0016,-0.1799,-0.1189,-0.0546,0.0194,-0.0116,-0.1359,-0.0485,0.2555,0.0835,422,0,420,2,1.8195,678.9617,0.229,6.943,31,0,1.839,,,,,,,,49,27,0.054607,61,20,0,0.003,6.168,0,0,1.063,0.056,0.05,0.127,0.267,-107.417,-80.928,-52.245,25.039,0,506,8792.40466,5.16341,1702.82898,15.827098,55,7000.88888,13.47943,519.37573,15.725659,56,3020.8877,7.68149,393.26849,16.04756,1.14,0.0,1.0,0.0,1.0,0,-0.3219,-0.101439,-0.220462,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,312.76172427655,-15.34690720368,254.73405900673,-53.63390638089,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,5792402116129561984,1.0,5792402116129561984,22860.74,567.65,7.741475,0.037174,26869.77,765.57,7.865632,0.032517,117.76222266588242,1.9025223192404328,2.809071025304865,9418.42912885441,7.7886105507250365,-92.40554400601438,3.2767218830142437,7,1,,
156,259,HE0410m1137_a_2002_03_01T01_25_00_all.dat.gz,83.70309173099197,3.11979001820157,4.812138759955074,10791.248165197356,8.222506544369898,137,112,2.176022,26.875255,HE0410-1137,63.120916667,-11.501638889,1636148068921376768,Gaia DR3 3189613692364776576,3189613692364776576,126111132,2016.0,63.12119550747,0.0331,-11.50109972326,0.0292,9.4976,0.0452,210.0463,133.623,60.943,0.041,118.916,0.039,-0.185,0.2662,0.3088,-0.0547,-0.3165,-0.0893,0.2696,0.234,-0.1628,-0.127,356,0,355,1,2.3007,455.5159,0.156,2.6122,31,0,1.746,,,,,,,,40,19,0.061412,45,8,0,0.032,155.48,0,0,1.087,0.293,0.208,0.126,0.595,-61.022,20.933,-55.58,28.157,0,397,8117.42541,5.27157,1539.84827,15.913821,39,5728.93284,16.39581,349.41437,15.943357,43,3317.45404,30.8799,107.43085,15.945883,1.114,0.0,1.0,0.0,3.0,0,-0.002525,0.029536,-0.032062,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,204.7608591269,-40.42455485667,58.48815551934,-32.0468670392,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3189613692364776576,1.0,3189613692364776576,10986.29,210.18,7.28733,0.034751,11039.83,219.79,7.25143,0.040099,67.97984799486375,2.4337902546504324,3.5597592292494684,10588.140637768833,8.000018616357922,-15.723243736128225,3.956820031452223,2,1,,
157,260,WD2312m356_a_2001_09_02T01_05_10_all.dat.gz,20.865406203597505,3.8949674073837,4.48074359607321,13075.48269618406,7.678217676069282,2464,1332,0.703414,76.64372,WD2312-356,348.89579167,-35.414416667,1636148068921376768,Gaia DR3 6554999363696189056,6554999363696189056,371234219,2016.0,348.89602493622,0.0313,-35.41437152996,0.0312,14.4066,0.0414,347.7272,41.532,39.753,0.034,12.026,0.033,-0.0289,0.3435,-0.417,-0.0095,-0.3542,0.2084,-0.0474,-0.3496,-0.2561,0.25,223,0,221,2,-1.6127,236.2905,0.072,0.6803,31,0,1.79,,,,,,,,26,16,0.055424,27,13,0,0.029,106.112,0,0,0.922,0.21,0.163,0.195,0.624,-117.157,-52.137,-51.679,20.183,0,229,12151.36063,11.00977,1103.68933,15.475804,25,9114.42832,21.65761,420.84186,15.439219,24,4640.9253,12.11585,383.04581,15.581384,1.132,0.0,0.0,0.0,0.0,0,-0.142165,-0.036586,-0.105579,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,4.91194212805,-67.97818340659,334.90630014261,-27.98456553888,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,6554999363696189056,1.0,6554999363696189056,14906.15,289.09,7.952183,0.027907,14718.71,283.36,7.973083,0.03545,50.796167786893605,3.4305253850904336,4.07370272335,12499.770245989255,7.132192529193688,29.9307615832961,5.190305917990882,3,5,1.2098933073293814e+17,1.2454954389910882e+16
158,266,HE1225p0038_b_2000_07_04T23_27_41_all.dat.gz,34.1138393580933,1.0175745768457745,3.681735185268316,9227.973090696294,7.38791537720773,216,169,1.760038,-30.477825,HE1225+0038,187.03220833,0.37211111111,1636148068921376768,Gaia DR3 3696778892558087552,3696778892558087552,159807151,2016.0,187.03196035264,0.0252,0.37253245704,0.0182,30.952,0.0309,1001.9548,107.643,-53.613,0.039,93.341,0.027,-0.4618,-0.0266,-0.0255,0.1792,0.0197,0.2003,0.1204,-0.2409,-0.0177,-0.2878,380,0,380,0,1.6803,481.1535,0.075,1.5603,31,1,1.703,,,,,,,,44,17,0.056157,52,9,0,0.047,131.586,0,0,1.061,0.21,0.585,0.222,0.243,34.801,27.464,30.95,-38.368,0,395,19867.92791,8.43204,2356.24292,14.941985,48,13435.28139,16.85033,797.33051,15.017925,46,9515.04874,12.627,753.54773,14.801867,1.155,0.0,0.0,0.0,1.0,0,0.216058,0.07594,0.140118,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,290.15780486032,62.66472778844,186.30936507834,3.13343340715,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3696778892558087552,1.0,3696778892558087552,9299.42,78.69,7.980462,0.021739,9116.36,78.89,7.895478,0.021335,35.54923896886189,1.249191691586134,2.354064761627084,9230.716944075522,7.926382981500414,1.4353996107685916,1.6111914541018035,1,5,,
159,269,HE0305m1145_a_2001_02_08T00_55_41_all.dat.gz,64.77366632890673,4.820565742187831,2.94383882385297,13996.21238823393,8.772787256822077,90,68,1.084647,111.374629,HE0305-1145,47.042833333,-11.563111111,1636148068921376768,Gaia DR3 5159714332045197568,5159714332045197568,718168673,2016.0,47.04311971251,0.0457,-11.56322092065,0.0505,6.3354,0.0648,97.7454,62.657,58.752,0.052,-21.773,0.059,-0.1737,0.3344,-0.0427,0.1669,-0.5286,-0.0516,-0.3914,0.1152,0.4407,0.1313,208,0,207,1,-0.1909,294.8588,0.231,4.2264,31,0,1.857,,,,,,,,24,13,0.091144,26,14,0,0.054,151.288,0,0,0.989,0.393,0.035,0.309,0.746,-99.644,-4.789,-50.758,29.182,0,224,7585.8344,7.93772,955.66937,15.987358,22,6175.18667,18.75573,329.24274,15.861917,23,2556.7251,13.50428,189.32698,16.228685,1.151,0.0,22.0,0.0,23.0,0,-0.366769,-0.125442,-0.241327,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,193.78108550625,-54.35995111246,40.8904208366,-27.97717214968,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,5159714332045197568,1.0,5159714332045197568,25600.1,854.58,7.779326,0.059088,30588.68,1320.41,7.925443,0.055934,41.10198257139915,3.651576340561917,2.5916350610920533,9152.348887701282,8.000000726554182,-23.67168375750758,6.04746755639966,8,2,,
160,272,HE0049m0940_b_2002_09_27T06_27_23_all.dat.gz,19.973591400336584,1.597157888046036,3.843314002221972,12999.950122339302,7.118126336028362,21,12,1.720206,79.689464,HE0049-0940,13.064,-9.4052222222,1636148068921376768,Gaia DR3 2473843786029439104,2473843786029439104,1663189427,2016.0,13.06447652463,0.0327,-9.40513669748,0.0213,15.567,0.0409,380.2177,107.803,106.114,0.046,19.006,0.044,0.4067,0.1939,0.0779,-0.0773,0.0541,0.0114,0.197,0.0678,-0.1628,0.3745,371,0,363,8,0.38,440.7385,0.124,2.7734,31,0,1.765,,,,,,,,42,18,0.07246,46,7,0,0.066,175.912,0,0,1.013,0.092,0.562,0.027,0.091,-13.021,-22.43,15.611,18.512,0,399,13043.79137,9.42829,1383.47351,15.398857,40,9605.44903,20.09228,478.06674,15.382248,37,5173.94377,10.82884,477.79294,15.463342,1.133,0.0,2.0,0.0,1.0,0,-0.081094,-0.016609,-0.064485,,,,,,,,,,,,,,,,,,,,,VARIABLE,123.59624903706,-72.27582899244,8.26534373352,-13.80614774016,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2473843786029439104,1.0,2473843786029439104,13348.41,199.87,7.873426,0.021415,13221.33,190.67,7.858512,0.028466,33.730308230871785,1.6730159635894282,2.2436611380282216,13499.997509683431,7.728568252960991,13.7567168305352,2.312984162023756,2,3,4.6684742133012344e+16,7720231593052144.0
162,276,WD0852p192_a_2003_01_11T05_33_10_all.dat.gz,13.6091958656247,3.828019454265817,5.89283641790658,13716.784748598337,7.404528336029818,1085,783,0.832806,-116.711284,WD0852+192,133.87783333,19.077111111,1636148068921376768,Gaia DR3 660409908193185024,660409908193185024,775800281,2016.0,133.87761467392,0.0538,19.077007127,0.0241,9.465,0.0642,147.4196,52.184,-47.897,0.067,-20.713,0.044,-0.2104,-0.1896,-0.1123,0.3085,0.2305,0.2693,-0.0371,0.4414,-0.4117,-0.1772,502,0,501,1,0.4867,572.6177,0.106,0.9123,31,0,1.779,,,,,,,,57,18,0.097961,62,9,0,0.046,165.29,0,0,1.015,0.504,0.674,0.442,0.296,-170.545,7.752,-51.959,-2.536,0,525,4858.06304,3.51747,1381.12244,16.471209,60,3626.73224,13.08859,277.09109,16.439753,57,1857.72365,8.8978,208.7847,16.575443,1.129,0.0,11.0,0.0,9.0,0,-0.135691,-0.031456,-0.104235,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,208.07557991399,35.62410604657,130.94451788757,1.6554642341,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,660409908193185024,1.0,660409908193185024,14881.69,375.29,8.00074,0.040469,14638.48,366.78,8.01356,0.050356,0.8649181489467839,3.697315309468968,2.727173392974506,13368.582245482983,7.739790126768601,-12.744277716677917,5.322017797778505,3,6,,
163,278,WD1031m114_b_2001_06_28T23_32_32_all.dat.gz,56.05293916201816,1.1241769060794446,2.044834193267182,14484.864837281872,8.499964365350536,1186,853,5.481524,-95.112842,WD1031-114,158.42816667,-11.693972222,1636148068921376768,Gaia DR3 3754712881779364992,3754712881779364992,1404045300,2016.0,158.42661793687,0.0433,-11.69410791229,0.0485,27.9943,0.0632,442.67,345.086,-343.949,0.067,-27.989,0.069,-0.1428,-0.1199,0.2027,0.0925,-0.4278,-0.1375,0.4203,0.4089,-0.5598,-0.3915,147,34,147,0,2.0286,1732.9219,0.32,71.1971,31,0,1.854,,,,,,,,17,10,0.116371,22,6,0,0.028,0.067,0,0,1.12,,,,,,,,,0,183,118884.10246,97.97393,1213.4259,12.999557,21,95730.22185,147.22984,650.20935,12.88592,21,39728.38077,25.26773,1572.29688,13.250143,1.139,0.0,0.0,0.0,0.0,0,-0.364223,-0.113638,-0.250586,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,257.67044997925,38.78462279543,164.66485117744,-19.21931940175,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3754712881779364992,1.0,3754712881779364992,25386.71,519.45,7.936072,0.029971,30537.36,784.2,8.084349,0.027081,37.70007003802732,0.8204378488232962,5.166091305834432,9234.639437152657,7.930341504537811,-18.352869123990843,1.3917226663183115,8,4,,
164,279,WD1609p044_a_2001_06_29T01_31_09_all.dat.gz,47.18934914893199,2.859504387950782,2.386269977996284,25833.43340598607,8.62476053836207,1640,1100,0.545869,-123.215426,WD1609+044,242.95445833,4.3271944444,1636148068921376768,Gaia DR3 4437271867601913472,4437271867601913472,606337513,2016.0,242.95433111101,0.0342,4.32711138312,0.036,8.5696,0.0441,194.1081,30.321,-24.764,0.043,-17.495,0.041,-0.2482,-0.0209,0.2262,-0.2093,-0.2978,-0.2242,0.6527,0.0557,-0.2854,-0.2494,328,9,328,0,1.9216,784.3431,0.274,15.2775,31,0,1.863,,,,,,,,37,17,0.069912,43,9,0,0.046,12.263,0,0,1.075,,,,,,,,,0,364,15957.78949,11.82549,1349.44043,15.179935,42,13065.03525,22.75847,574.07349,15.048265,40,5231.11803,10.8816,480.73077,15.451409,1.147,0.0,1.0,0.0,1.0,0,-0.403144,-0.13167,-0.271474,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,16.57262192386,37.13683836086,239.98386557757,24.99205512011,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,4437271867601913472,1.0,4437271867601913472,30358.05,882.95,7.910958,0.046543,37846.36,1146.71,8.03713,0.038995,27.42581739819653,1.702147839555586,2.6161262690300724,8810.441530654916,7.937173749225413,-19.76353175073546,3.327772920800565,8,3,,
165,284,HS2138p0910_b_2001_08_20T01_44_49_all.dat.gz,-29.890484449017208,1.51114741150308,3.5913177725363283,7484.011372879999,8.587678715402689,566,432,1.814956,165.483394,HS2138+0910,325.262625,9.3959444444,1636148068921376768,Gaia DR3 1741417790361772160,1741417790361772160,697745954,2016.0,325.26275308995,0.0353,9.39545638512,0.0319,18.9845,0.0403,471.414,117.452,32.899,0.042,-112.751,0.039,0.2016,0.4473,-0.3018,-0.2446,0.0266,-0.1995,-0.6759,-0.2709,-0.0866,0.1636,302,0,302,0,0.7893,336.231,0.0,0.0,31,0,1.704,,,,,,,,35,16,0.066148,36,22,0,0.02,127.567,1,0,1.031,0.412,0.297,0.092,0.706,-31.004,-0.165,33.99,19.532,0,307,8879.48745,7.13568,1244.37769,15.816397,34,5970.31399,11.01327,542.10162,15.898549,35,4244.86546,13.02228,325.96945,15.678236,1.15,0.0,1.0,0.0,1.0,0,0.220313,0.082152,0.138161,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,64.55877259898,-31.17603948723,330.92229903107,21.92515031471,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,1741417790361772160,0.99,1741417790361772160,9268.22,91.59,7.833203,0.028257,9101.41,92.89,7.781098,0.02188,-10.401963734190556,2.1562833731121342,3.3612124973201767,9150.881259740385,7.1837078452789385,19.488520714826652,2.6330826960907063,1,2,2.642935379782193e+16,3151361015001684.5
166,285,WD1527p090_b_2001_08_20T00_35_34_all.dat.gz,44.59377809870214,1.931948406266386,2.3922127715486274,13999.98011175216,7.940433983427286,1582,1076,0.997808,73.179421,WD1527+090,232.46,8.9295277778,1636148068921376768,Gaia DR3 1165354855109711232,1165354855109711232,1154169717,2016.0,232.46026856545,0.0285,8.92960798362,0.0224,18.3584,0.0336,547.034,58.64,55.901,0.033,17.714,0.027,0.1652,-0.3099,0.1647,-0.1112,-0.192,-0.1023,0.3498,-0.1289,-0.0363,0.0958,325,0,324,1,3.8846,941.248,0.223,21.3024,31,0,1.822,,,,,,,,37,17,0.046989,37,9,0,0.059,56.046,0,0,1.157,0.336,0.349,0.171,0.767,-155.568,-18.89,24.832,-26.352,0,310,35246.08479,26.21839,1344.3269,14.31959,35,27881.55511,34.19608,815.34369,14.225249,34,12324.75524,22.76748,541.3316,14.520949,1.141,0.0,12.0,0.0,12.0,0,-0.2957,-0.09434,-0.20136,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,14.57631046356,48.4352744896,227.50226802682,27.00056877396,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,1165354855109711232,1.0,1165354855109711232,21505.17,480.01,7.976909,0.028744,23955.23,1572.75,8.116992,0.026056,29.85432379817304,1.47741155604613,3.3638773890304723,9850.715069048068,8.060492082947574,-14.739454300529097,2.4321121582718748,7,5,,
167,286,HE0106m3253_b_2001_08_25T08_44_57_all.dat.gz,39.77562371329909,2.499621538681552,3.5763012094339017,16159.343387042409,8.442703959754368,28,16,0.58159,123.83841,HE0106-3253,17.150125,-32.628722222,1636148068921376768,Gaia DR3 5026963661794939520,5026963661794939520,877947823,2016.0,17.1502843334,0.0291,-32.62881218301,0.0182,14.5132,0.0399,363.9048,34.276,26.561,0.03,-21.664,0.026,0.0416,0.3546,0.1997,-0.2978,0.2187,-0.1438,-0.0456,0.1845,-0.236,-0.0544,449,0,447,2,0.362,602.7943,0.141,4.0216,31,0,1.796,,,,,,,,51,21,0.044366,56,15,0,0.019,40.705,0,0,1.011,0.154,0.374,0.168,0.313,-55.249,0.07,42.398,7.847,0,472,12788.46573,6.43954,1985.92847,15.420321,48,9710.95775,19.42735,499.86017,15.370387,51,4790.67915,9.55331,501.4678,15.546903,1.134,1.0,0.0,0.0,1.0,0,-0.176516,-0.049933,-0.126582,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,269.90589835664,-83.36106784188,0.95184298214,-36.40476788568,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,5026963661794939520,1.0,5026963661794939520,16053.46,313.15,8.017907,0.027149,15870.58,355.47,8.066119,0.038876,46.268906044477305,2.292108290942082,2.437510248631579,17361.268975586496,8.023201847553375,6.493282331178214,3.39144043940715,4,6,6.211442267449761e+16,1.572083811362495e+16
168,288,HS2244p2103_b_2002_09_27T01_49_56_all.dat.gz,24.52241604803406,3.240287672566957,3.807821221803638,13677.148003578726,7.999999810050401,611,456,0.537542,-165.102144,HS2244+2103,341.68858333,21.32975,1636148068921376768,Gaia DR3 2836176779127265792,2836176779127265792,499306712,2016.0,341.6885421182,0.0465,21.32960570206,0.0571,6.2272,0.0664,93.7893,36.387,-11.148,0.061,-34.638,0.067,0.4204,0.2354,-0.0387,-0.3177,-0.0815,-0.2104,-0.1581,-0.1218,-0.3719,0.1364,272,0,270,2,2.0836,399.1863,0.265,4.4967,31,0,1.841,,,,,,,,31,14,0.099435,43,14,0,0.025,149.258,0,0,1.091,0.113,0.437,0.078,0.746,172.904,-58.089,5.811,26.036,0,366,4975.4918,3.63054,1370.45386,16.445276,39,3955.02947,9.32221,424.25885,16.345669,42,1706.46081,9.40572,181.42805,16.667654,1.138,0.0,0.0,0.0,0.0,0,-0.321985,-0.099607,-0.222378,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.87627654285,-32.92096156951,352.02908488974,26.75216850805,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2836176779127265792,1.0,2836176779127265792,23979.35,780.96,7.946491,0.056174,28242.46,1079.12,8.057357,0.050357,36.32383261634005,2.799976717012015,3.0178558960730504,9627.551769854705,8.382784446535346,11.801416568305989,4.282444841069032,8,4,,
169,289,WD2350m248_b_2000_09_16T01_53_04_all.dat.gz,48.059592579219,4.695148787982056,4.023978123265918,27713.86864065105,8.77613801351875,2522,1380,0.327526,-107.411183,WD2350-248,358.26579167,-24.534277778,1636148068921376768,Gaia DR3 2338275136195124864,2338275136195124864,1157826123,2016.0,358.26569624311,0.0401,-24.53430500152,0.0385,11.3966,0.0486,234.5569,17.367,-15.959,0.052,-6.85,0.05,0.1829,0.2348,0.0283,-0.1274,-0.0862,-0.0756,-0.01,-0.0211,-0.2677,0.2536,209,0,208,1,0.865,429.4415,0.276,10.7827,31,0,1.865,,,,,,,,24,15,0.079096,37,13,0,0.09,147.929,0,0,1.042,0.296,0.205,0.248,0.801,-68.199,-41.88,-59.398,19.025,0,301,13411.74863,8.1728,1641.02319,15.368653,36,11023.77937,27.733,397.49677,15.232716,34,4364.83846,8.93993,488.241,15.647975,1.147,0.0,0.0,0.0,1.0,0,-0.415259,-0.135938,-0.279322,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,40.84855228123,-76.61926753424,348.17160674076,-21.7169661997,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2338275136195124864,1.0,2338275136195124864,29308.82,798.08,8.389427,0.039303,36785.41,1173.03,8.505971,0.034205,35.3748743807801,2.1450599521168776,2.3056284390670383,9072.865681978668,8.561531485647357,-12.684718198438901,5.1619477273084655,8,8,,
170,291,WD1401m147_b_2000_07_17T01_23_49_all.dat.gz,31.849130778496523,2.7120601755672347,4.074099037443185,10974.116579602673,8.175770183407291,1486,1024,3.376418,-127.823331,WD1401-147,210.98820833,-15.019611111,1636148068921376768,Gaia DR3 6301064404482150912,6301064404482150912,1275517418,2016.0,210.98744127576,0.0422,-15.02018625329,0.033,16.8216,0.0486,345.9379,211.388,-166.054,0.051,-130.809,0.041,-0.1834,-0.5026,-0.0111,-0.1518,0.0425,-0.0762,-0.1738,-0.2663,0.2088,-0.2978,198,0,198,0,0.0671,217.3589,0.0,0.0,31,0,1.749,,,,,,,,23,15,0.075246,25,11,0,0.023,125.015,0,0,1.002,0.295,0.283,0.267,0.828,-136.429,40.676,-4.085,-26.695,0,188,9740.05661,31.41739,310.02115,15.715963,13,6986.00426,99.14575,70.46196,15.72797,14,4142.32221,38.58217,107.36363,15.704785,1.143,0.0,0.0,0.0,0.0,0,0.023185,0.012007,0.011178,,,,,,,,,,,,,,,,,,,,,VARIABLE,327.77121205604,44.32621290444,214.03937652146,-2.29102914523,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,6301064404482150912,0.99,6301064404482150912,11596.36,368.14,8.046006,0.051703,11675.07,400.95,7.982215,0.063049,65.13805824122845,2.374295777459772,4.226010787231457,12029.254776656482,8.261422686301172,33.28892746273193,3.604518114084195,2,7,7.230716999468424e+16,5782211969127634.0
