Name,GaiaDR2,SPYTeff,SPYlogg,Rem,FileName,jul_date,obsname,SOURCE_ID,r_med_geo,GaiaEDR3,TeffH,e_TeffH,loggH,e_loggH
MCT0138-4014,4960499042889705344,21698,7.9,,MCT0138m4014_a_2000_08_05T09_00_24_all.dat.gz,2451761.87528719986,he0138-4014_2451761_87528719986,4960499042889705344,137.7692,4960499042889705344,21188.51,630.71,7.939602,0.043976
MCT0138-4014,4960499042889705344,21698,7.9,,MCT0138m4014_a_2002_09_15T05_25_22_all.dat.gz,2452532.72595294984,he0138-4014_2452532_72595294984,4960499042889705344,137.7692,4960499042889705344,21188.51,630.71,7.939602,0.043976
MCT0138-4014,4960499042889705344,21698,7.9,,MCT0138m4014_a_2002_09_15T07_28_06_all.dat.gz,2452532.81118055014,he0138-4014_2452532_81118055014,4960499042889705344,137.7692,4960499042889705344,21188.51,630.71,7.939602,0.043976
MCT2343-1740,2394370123500185344,21827,7.88,,MCT2343m1740_a_2000_09_15T02_52_54_all.dat.gz,2451802.62007093988,mct2343-1740_2451802_62007093988,2394370123500185344,165.82985,2394370123500185344,21203.82,1097.94,7.902068,0.079111
MCT2343-1740,2394370123500185344,21827,7.88,,MCT2343m1740_b_2000_09_16T01_33_35_all.dat.gz,2451803.56499635009,mct2343-1740_2451803_56499635009,2394370123500185344,165.82985,2394370123500185344,21203.82,1097.94,7.902068,0.079111
MCT2345-3940,6534665545408513792,19197,7.87,,MCT2345m3940_a_2000_09_15T02_36_21_all.dat.gz,2451802.60858258978,mct2345-3940_2451802_60858258978,6534665545408513792,113.241356,6534665545408513792,18214.13,476.7,7.881418,0.039088
MCT2345-3940,6534665545408513792,19197,7.87,,MCT2345m3940_b_2000_09_16T01_16_37_all.dat.gz,2451803.55321632,mct2345-3940_2451803_55321632,6534665545408513792,113.241356,6534665545408513792,18214.13,476.7,7.881418,0.039088
MCT2349-3627,2311200968031379584,44455,7.88,,MCT2349m3627_a_2000_09_15T04_42_45_all.dat.gz,2451802.69635555986,mct2349-3627_2451802_69635555986,2311200968031379584,355.60898,2311200968031379584,44976.5,8539.4,7.802173,0.153956
MCT2349-3627,2311200968031379584,44455,7.88,,MCT2349m3627_b_2000_09_17T02_58_51_all.dat.gz,2451804.62421187013,mct2349-3627_2451804_62421187013,2311200968031379584,355.60898,2311200968031379584,44976.5,8539.4,7.802173,0.153956
MCT2352-1249,2421871039614828672,40294,7.95,,MCT2352m1249_a_2000_09_15T04_58_51_all.dat.gz,2451802.70753955981,mct2352-1249_2451802_70753955981,2421871039614828672,445.9345,2421871039614828672,105852.6,62691.47,8.379261,0.336079
MCT2352-1249,2421871039614828672,40294,7.95,,MCT2352m1249_b_2000_09_17T03_13_38_all.dat.gz,2451804.63447330985,mct2352-1249_2451804_63447330985,2421871039614828672,445.9345,2421871039614828672,105852.6,62691.47,8.379261,0.336079
MCT2352-1249,2421871039614828672,40294,7.95,,MCT2352m1249_b_2003_07_02T10_02_07_all.dat.gz,2452822.91814811993,mct2352-1249_2452822_91814811993,2421871039614828672,445.9345,2421871039614828672,105852.6,62691.47,8.379261,0.336079
WD0000-186,2414099622710507904,15264,7.85,,WD0000m186_a_2000_09_16T04_53_20_all.dat.gz,2451803.70371229993,wd0000-186_2451803_70371229993,2414099622710507904,98.88091,2414099622710507904,14694.64,446.23,7.922654,0.046552
WD0000-186,2414099622710507904,15264,7.85,,WD0000m186_b_2000_09_17T03_27_45_all.dat.gz,2451804.64427328994,wd0000-186_2451804_64427328994,2414099622710507904,98.88091,2414099622710507904,14694.64,446.23,7.922654,0.046552
WD0011+000,2545505281002947200,9423,7.77,,WD0011p000_a_2000_07_14T07_14_24_all.dat.gz,2451739.80167480977,wd0011+000_2451739_80167480977,2545505281002947200,39.920338,2545505281002947200,9528.4,93.7,7.987608,0.025494
WD0011+000,2545505281002947200,9423,7.77,,WD0011p000_b_2000_07_17T07_38_30_all.dat.gz,2451742.81841306016,wd0011+000_2451742_81841306016,2545505281002947200,39.920338,2545505281002947200,9528.4,93.7,7.987608,0.025494
WD0013-241,2336189396997071616,18529,7.9,,WD0013m241_a_2000_09_16T02_44_14_all.dat.gz,2451803.61405458022,wd0013-241_2451803_61405458022,2336189396997071616,78.580765,2336189396997071616,18702.09,413.73,8.009258,0.030622
WD0013-241,2336189396997071616,18529,7.9,,WD0013m241_b_2000_09_17T01_52_33_all.dat.gz,2451804.57816440985,wd0013-241_2451804_57816440985,2336189396997071616,78.580765,2336189396997071616,18702.09,413.73,8.009258,0.030622
WD0016-220,2361264618662161920,13622,7.75,,WD0016m220_a_2000_09_16T05_11_46_all.dat.gz,2451803.7165127201,wd0016-220_2451803_7165127201,2361264618662161920,62.803753,2361264618662161920,13444.68,219.72,7.912266,0.022481
WD0016-220,2361264618662161920,13622,7.75,,WD0016m220_b_2000_09_17T03_47_14_all.dat.gz,2451804.65780242998,wd0016-220_2451804_65780242998,2361264618662161920,62.803753,2361264618662161920,13444.68,219.72,7.912266,0.022481
WD0016-258,2323704339384503040,10874,7.8,,WD0016m258_a_2000_09_16T03_01_09_all.dat.gz,2451803.62580467016,wd0016-258_2451803_62580467016,2323704339384503040,61.09857,2323704339384503040,10701.85,125.52,7.978578,0.027132
WD0016-258,2323704339384503040,10874,7.8,,WD0016m258_b_2000_09_17T02_10_05_all.dat.gz,2451804.59034430981,wd0016-258_2451804_59034430981,2323704339384503040,61.09857,2323704339384503040,10701.85,125.52,7.978578,0.027132
WD0017+061,2747611250653031040,28149,7.75,,WD0017p061_a_2002_09_18T04_15_19_all.dat.gz,2452535.67730583996,wd0017+061_2452535_67730583996,2747611250653031040,118.19002,2747611250653031040,25563.84,1228.89,7.677788,0.043229
WD0017+061,2747611250653031040,28149,7.75,,WD0017p061_b_2002_09_26T07_34_57_all.dat.gz,2452543.81594242994,wd0017+061_2452543_81594242994,2747611250653031040,118.19002,2747611250653031040,25563.84,1228.89,7.677788,0.043229
WD0018-339,2315346161227820032,20626,7.84,,WD0018m339_a_2002_09_15T02_14_36_all.dat.gz,2452532.59347552015,wd0018-339_2452532_59347552015,2315346161227820032,65.436676,2315346161227820032,20448.35,448.58,7.877649,0.028953
WD0018-339,2315346161227820032,20626,7.84,,WD0018m339_b_2002_09_18T02_33_16_all.dat.gz,2452535.60644232016,wd0018-339_2452535_60644232016,2315346161227820032,65.436676,2315346161227820032,20448.35,448.58,7.877649,0.028953
WD0024-556,4920057871348614272,10112,8.46,,WD0024m556_a_2000_08_03T09_18_47_all.dat.gz,2451759.88804786978,wd0024-556_2451759_88804786978,4920057871348614272,24.029596,4920057871348614272,9935.32,98.78,8.647433,0.017615
WD0024-556,4920057871348614272,10112,8.46,,WD0024m556_b_2000_08_05T08_30_01_all.dat.gz,2451761.85418157,wd0024-556_2451761_85418157,4920057871348614272,24.029596,4920057871348614272,9935.32,98.78,8.647433,0.017615
WD0027-636,4900807999725863296,58129,7.77,,WD0027m636_a_2002_07_27T05_54_09_all.dat.gz,2452482.7459460902,wd0027-636_2452482_7459460902,4900807999725863296,195.91693,4900807999725863296,45843.64,5191.57,7.743445,0.079526
WD0027-636,4900807999725863296,58129,7.77,,WD0027m636_b_2002_08_15T09_37_17_all.dat.gz,2452501.90089638019,wd0027-636_2452501_90089638019,4900807999725863296,195.91693,4900807999725863296,45843.64,5191.57,7.743445,0.079526
WD0029-181,2364272573237917952,13966,7.81,,WD0029m181_a_2002_09_26T08_24_43_all.dat.gz,2452543.85050080996,wd0029-181_2452543_85050080996,2364272573237917952,103.400215,2364272573237917952,12862.22,298.78,7.930645,0.032672
WD0029-181,2364272573237917952,13966,7.81,,WD0029m181_b_2002_09_27T06_13_51_all.dat.gz,2452544.75962474011,wd0029-181_2452544_75962474011,2364272573237917952,103.400215,2364272573237917952,12862.22,298.78,7.930645,0.032672
WD0032-175,2364319061964016512,9602,7.82,,WD0032m175_a_2002_09_18T03_21_12_all.dat.gz,2452535.63972563995,wd0032-175_2452535_63972563995,2364319061964016512,33.338146,2364319061964016512,9658.76,83.37,8.006753,0.021401
WD0032-175,2364319061964016512,9602,7.82,,WD0032m175_b_2002_09_25T06_31_43_all.dat.gz,2452542.77202865016,wd0032-175_2452542_77202865016,2364319061964016512,33.338146,2364319061964016512,9658.76,83.37,8.006753,0.021401
WD0032-177,2364311331022888704,17210,7.82,,WD0032m177_a_2002_09_18T03_30_10_all.dat.gz,2452535.64595173998,wd0032-177_2452535_64595173998,2364311331022888704,114.6722,2364311331022888704,16527.23,489.74,7.932944,0.04688
WD0032-177,2364311331022888704,17210,7.82,,WD0032m177_b_2002_09_25T06_02_02_all.dat.gz,2452542.75141975982,wd0032-177_2452542_75141975982,2364311331022888704,114.6722,2364311331022888704,16527.23,489.74,7.932944,0.04688
WD0032-317,2317319612801004416,36965,7.19,,WD0032m317_a_2000_09_16T03_47_45_all.dat.gz,2451803.65816758992,wd0032-317_2451803_65816758992,2317319612801004416,431.29663,2317319612801004416,25406.26,2464.99,6.582179,0.117069
WD0032-317,2317319612801004416,36965,7.19,,WD0032m317_b_2000_09_17T02_44_05_all.dat.gz,2451804.61394960992,wd0032-317_2451804_61394960992,2317319612801004416,431.29663,2317319612801004416,25406.26,2464.99,6.582179,0.117069
WD0033+016,2544456862306151680,10642,8.55,,WD0033p016_a_2002_09_18T06_41_32_all.dat.gz,2452535.77884721011,wd0033+016_2452535_77884721011,2544456862306151680,31.78988,2544456862306151680,10804.74,128.66,8.691352,0.020183
WD0033+016,2544456862306151680,10642,8.55,,WD0033p016_b_2002_09_26T07_57_22_all.dat.gz,2452543.83150574006,wd0033+016_2452543_83150574006,2544456862306151680,31.78988,2544456862306151680,10804.74,128.66,8.691352,0.020183
WD0047-524,4922382445088509312,18811,7.73,,WD0047m524_a_2002_07_27T06_21_48_all.dat.gz,2452482.7651490001,wd0047-524_2452482_7651490001,4922382445088509312,50.74841,4922382445088509312,18512.94,365.39,7.836691,0.025673
WD0047-524,4922382445088509312,18811,7.73,,WD0047m524_b_2002_09_14T03_12_36_all.dat.gz,2452531.63375909999,wd0047-524_2452531_63375909999,4922382445088509312,50.74841,4922382445088509312,18512.94,365.39,7.836691,0.025673
WD0048-544,4921090656364298368,17870,7.98,,WD0048m544_a_2002_07_27T06_30_20_all.dat.gz,2452482.7710665199,wd0048-544_2452482_7710665199,4921090656364298368,64.02601,4921090656364298368,17224.93,357.94,8.079874,0.026897
WD0048-544,4921090656364298368,17870,7.98,,WD0048m544_b_2002_09_14T03_21_21_all.dat.gz,2452531.63983272016,wd0048-544_2452531_63983272016,4921090656364298368,64.02601,4921090656364298368,17224.93,357.94,8.079874,0.026897
WD0048+202,2789398778477164672,20363,7.89,,WD0048p202_a_2002_09_19T04_52_51_all.dat.gz,2452536.70336836996,wd0048+202_2452536_70336836996,2789398778477164672,83.29683,2789398778477164672,20131.12,504.33,7.979015,0.034272
WD0048+202,2789398778477164672,20363,7.89,,WD0048p202_a_2002_12_02T02_09_16_all.dat.gz,2452610.5897788601,wd0048+202_2452610_5897788601,2789398778477164672,83.29683,2789398778477164672,20131.12,504.33,7.979015,0.034272
WD0048+202,2789398778477164672,20363,7.89,,WD0048p202_b_2002_09_27T05_16_58_all.dat.gz,2452544.72011929005,wd0048+202_2452544_72011929005,2789398778477164672,83.29683,2789398778477164672,20131.12,504.33,7.979015,0.034272
WD0050-332,5006486048001153792,35570,7.87,,WD0050m332_a_2001_09_11T03_46_03_all.dat.gz,2452163.65698164981,wd0050-332_2452163_65698164981,5006486048001153792,59.086456,5006486048001153792,34517.23,1408.21,7.878339,0.048288
WD0050-332,5006486048001153792,35570,7.87,,WD0050m332_a_2002_07_27T06_44_39_all.dat.gz,2452482.78101417981,wd0050-332_2452482_78101417981,5006486048001153792,59.086456,5006486048001153792,34517.23,1408.21,7.878339,0.048288
WD0050-332,5006486048001153792,35570,7.87,,WD0050m332_a_2002_09_15T03_27_05_all.dat.gz,2452532.64380938979,wd0050-332_2452532_64380938979,5006486048001153792,59.086456,5006486048001153792,34517.23,1408.21,7.878339,0.048288
WD0050-332,5006486048001153792,35570,7.87,,WD0050m332_b_2002_09_25T06_49_59_all.dat.gz,2452542.78471991001,wd0050-332_2452542_78471991001,5006486048001153792,59.086456,5006486048001153792,34517.23,1408.21,7.878339,0.048288
WD0052-147,2372473658671416960,25950,8.22,,WD0052m147_a_2002_09_26T08_54_17_all.dat.gz,2452543.87103880011,wd0052-147_2452543_87103880011,2372473658671416960,73.67758,2372473658671416960,25758.42,553.46,8.292424,0.030831
WD0052-147,2372473658671416960,25950,8.22,,WD0052m147_b_2002_09_27T06_41_53_all.dat.gz,2452544.77908641007,wd0052-147_2452544_77908641007,2372473658671416960,73.67758,2372473658671416960,25758.42,553.46,8.292424,0.030831
WD0053-117,2472557872820632320,6543,6.97,,WD0053m117_a_2002_09_26T09_08_08_all.dat.gz,2452543.88065000018,wd0053-117_2452543_88065000018,2472557872820632320,22.422077,2472557872820632320,6952.33,45.58,7.947984,0.01878
WD0053-117,2472557872820632320,6543,6.97,,WD0053m117_b_2002_09_27T06_55_38_all.dat.gz,2452544.78863753006,wd0053-117_2452544_78863753006,2472557872820632320,22.422077,2472557872820632320,6952.33,45.58,7.947984,0.01878
WD0102-142,2468060664104501376,19945,7.86,,WD0102m142_a_2000_08_05T09_50_38_all.dat.gz,2451761.91016446985,wd0102-142_2451761_91016446985,2468060664104501376,117.29107,2468060664104501376,19771.95,564.42,7.91679,0.043854
WD0102-142,2468060664104501376,19945,7.86,,WD0102m142_a_2002_09_12T08_43_02_all.dat.gz,2452529.86322379997,wd0102-142_2452529_86322379997,2468060664104501376,117.29107,2468060664104501376,19771.95,564.42,7.91679,0.043854
WD0102-185,2357946464368276224,21969,7.64,,WD0102m185_a_2003_02_05T00_45_01_all.dat.gz,2452675.53126922995,wd0102-185_2452675_53126922995,2357946464368276224,213.22226,2357946464368276224,22428.89,1084.26,7.822486,0.083768
WD0102-185,2357946464368276224,21969,7.64,,WD0102m185_b_2003_07_29T09_33_54_all.dat.gz,2452849.89854332013,wd0102-185_2452849_89854332013,2357946464368276224,213.22226,2357946464368276224,22428.89,1084.26,7.822486,0.083768
WD0103-278,5034051079388141696,14410,7.79,,WD0103m278_a_2002_09_15T03_50_28_all.dat.gz,2452532.66004987014,wd0103-278_2452532_66004987014,5034051079388141696,65.90184,5034051079388141696,14105.8,209.06,7.960548,0.022289
WD0103-278,5034051079388141696,14410,7.79,,WD0103m278_b_2002_09_19T02_21_56_all.dat.gz,2452536.59856772004,wd0103-278_2452536_59856772004,5034051079388141696,65.90184,5034051079388141696,14105.8,209.06,7.960548,0.022289
WD0106-358,5014009353235167744,29198,7.86,,WD0106m358_a_2000_07_12T06_32_26_all.dat.gz,2451737.77252316009,wd0106-358_2451737_77252316009,5014009353235167744,93.230835,5014009353235167744,28801.2,672.28,7.86107,0.036967
WD0106-358,5014009353235167744,29198,7.86,,WD0106m358_b_2000_07_16T06_41_12_all.dat.gz,2451741.77861934993,wd0106-358_2451741_77861934993,5014009353235167744,93.230835,5014009353235167744,28801.2,672.28,7.86107,0.036967
WD0107-192,2354670057156360576,14304,7.79,,WD0107m192_a_2000_07_12T06_43_19_all.dat.gz,2451737.78008637996,wd0107-192_2451737_78008637996,2354670057156360576,94.47056,2354670057156360576,14453.69,325.58,7.954018,0.035614
WD0107-192,2354670057156360576,14304,7.79,,WD0107m192_b_2000_07_16T06_50_00_all.dat.gz,2451741.78472387977,wd0107-192_2451741_78472387977,2354670057156360576,94.47056,2354670057156360576,14453.69,325.58,7.954018,0.035614
WD0108+143,2591091789004351104,9193,8.26,,WD0108p143_a_2000_07_14T07_38_37_all.dat.gz,2451739.81849025982,wd0108+143_2451739_81849025982,2591091789004351104,50.973824,2591091789004351104,9145.47,171.79,8.542318,0.03984
WD0108+143,2591091789004351104,9193,8.26,,WD0108p143_b_2000_07_18T08_11_16_all.dat.gz,2451743.84116083011,wd0108+143_2451743_84116083011,2591091789004351104,50.973824,2591091789004351104,9145.47,171.79,8.542318,0.03984
WD0110-139,2456122476087944960,24692,7.99,,WD0110m139_a_2000_07_13T07_26_12_all.dat.gz,2451738.80986835994,wd0110-139_2451738_80986835994,2456122476087944960,121.225105,2456122476087944960,24359.82,659.09,7.932558,0.04622
WD0110-139,2456122476087944960,24692,7.99,,WD0110m139_b_2000_07_16T07_03_55_all.dat.gz,2451741.79438909981,wd0110-139_2451741_79438909981,2456122476087944960,121.225105,2456122476087944960,24359.82,659.09,7.932558,0.04622
WD0114-034,2483669331171909120,19460,7.77,,WD0114m034_a_2000_07_12T08_22_55_all.dat.gz,2451737.84925564006,wd0114-034_2451737_84925564006,2483669331171909120,197.7312,2483669331171909120,18477.37,1112.45,7.837799,0.103065
WD0114-034,2483669331171909120,19460,7.77,,WD0114m034_b_2000_07_15T06_40_42_all.dat.gz,2451740.77826756984,wd0114-034_2451740_77826756984,2483669331171909120,197.7312,2483669331171909120,18477.37,1112.45,7.837799,0.103065
WD0114-605,4716787269774839936,24692,7.75,,WD0114m605_a_2002_08_03T09_52_41_all.dat.gz,2452489.91158665996,wd0114-605_2452489_91158665996,4716787274071022848,96.95497,4716787274071022848,24439.83,551.67,7.826568,0.033689
WD0114-605,4716787269774839936,24692,7.75,,WD0114m605_b_2001_08_25T09_37_56_all.dat.gz,2452146.90134852985,wd0114-605_2452146_90134852985,4716787274071022848,96.95497,4716787274071022848,24439.83,551.67,7.826568,0.033689
WD0124-257,5037128131397095168,23042,7.79,,WD0124m257_a_2000_07_13T07_40_59_all.dat.gz,2451738.82012927998,wd0124-257_2451738_82012927998,5037128131397095168,162.23602,5037128131397095168,22962.52,738.09,7.815071,0.055054
WD0124-257,5037128131397095168,23042,7.79,,WD0124m257_b_2000_07_16T07_48_34_all.dat.gz,2451741.82539629983,wd0124-257_2451741_82539629983,5037128131397095168,162.23602,5037128131397095168,22962.52,738.09,7.815071,0.055054
WD0126+101,2585189473147457408,8551,7.37,,WD0126p101_a_2000_07_14T07_55_53_all.dat.gz,2451739.83047511987,wd0126+101_2451739_83047511987,2585189473147457408,29.224237,2585189473147457408,8515.98,64.02,7.534529,0.01836
WD0126+101,2585189473147457408,8551,7.37,,WD0126p101_b_2000_07_18T08_26_23_all.dat.gz,2451743.8516569999,wd0126+101_2451743_8516569999,2585189473147457408,29.224237,2585189473147457408,8515.98,64.02,7.534529,0.01836
WD0127-050,2480731779699826176,16718,7.78,,WD0127m050_a_2002_09_19T05_30_57_all.dat.gz,2452536.72983648023,wd0127-050_2452536_72983648023,2480731779699826176,58.955265,2480731779699826176,16283.0,323.4,7.917344,0.027661
WD0127-050,2480731779699826176,16718,7.78,,WD0127m050_b_2002_09_27T07_09_45_all.dat.gz,2452544.79844815005,wd0127-050_2452544_79844815005,2480731779699826176,58.955265,2480731779699826176,16283.0,323.4,7.917344,0.027661
WD0129-205,5043926824108837376,19950,7.88,,WD0129m205_a_2000_07_12T07_02_05_all.dat.gz,2451737.79311888013,wd0129-205_2451737_79311888013,5043926824108837376,84.23781,5043926824108837376,19722.72,417.66,7.909858,0.030168
WD0129-205,5043926824108837376,19950,7.88,,WD0129m205_b_2000_07_16T08_29_25_all.dat.gz,2451741.85376862017,wd0129-205_2451741_85376862017,5043926824108837376,84.23781,5043926824108837376,19722.72,417.66,7.909858,0.030168
WD0133-116,2457759374023232768,12556,7.79,,WD0133m116_a_2000_07_12T07_27_46_all.dat.gz,2451737.81095321011,wd0133-116_2451737_81095321011,2457759374023232768,32.707005,2457759374023232768,11832.44,131.38,7.934583,0.01654
WD0133-116,2457759374023232768,12556,7.79,,WD0133m116_b_2000_07_16T09_40_40_all.dat.gz,2451741.9032486002,wd0133-116_2451741_9032486002,2457759374023232768,32.707005,2457759374023232768,11832.44,131.38,7.934583,0.01654
WD0137-291,5023333658515040128,21550,7.75,,WD0137m291_a_2000_07_13T10_23_17_all.dat.gz,2451738.93284235988,wd0137-291_2451738_93284235988,5023333658515040128,158.4963,5023333658515040128,21277.7,617.81,7.734787,0.046121
WD0137-291,5023333658515040128,21550,7.75,,WD0137m291_b_2000_07_16T08_58_27_all.dat.gz,2451741.87393034017,wd0137-291_2451741_87393034017,5023333658515040128,158.4963,5023333658515040128,21277.7,617.81,7.734787,0.046121
WD0138-236,5039292447021548416,36897,7.63,,WD0138m236_a_2000_07_14T08_07_02_all.dat.gz,2451739.83822135022,wd0138-236_2451739_83822135022,5039292451317431168,480.47623,5039292451317431168,49532.2,20253.72,8.105249,0.318312
WD0138-236,5039292447021548416,36897,7.63,,WD0138m236_b_2000_07_16T09_15_59_all.dat.gz,2451741.88611041009,wd0138-236_2451741_88611041009,5039292451317431168,480.47623,5039292451317431168,49532.2,20253.72,8.105249,0.318312
WD0140-392,4962193390308361728,21811,7.92,,WD0140m392_a_2000_07_14T08_21_32_all.dat.gz,2451739.84829699993,wd0140-392_2451739_84829699993,4962193390308361728,58.244915,4962193390308361728,22014.41,451.56,7.93147,0.026719
