,filename,radial_velocity,e_radial_velocity,redchi,teff,logg,Unnamed: 0,cntr_01,dist_x,pang_x,name,ra,dec,solution_id,designation,source_id,random_index,ref_epoch,ra.1,ra_error,dec.1,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,GaiaDR3,PDA,GaiaEDR3,TeffH,e_TeffH,loggH,e_loggH,TeffHe,e_TeffHe,loggHe,e_loggHe
380,WD1058m129_b_2000_05_19T00_05_46_all.dat.gz,89.2707496123264,2.584311256714706,3.584516491627747,22671.34091940524,8.652908835376945,1230,869,0.140335,169.805946,WD1058-129,165.301,-13.245055556,1636148068921376768,Gaia DR3 3564376149017654272,3564376149017654272,1503446817,2016.0,165.30100708769,0.0357,-13.24509392268,0.0316,21.4128,0.0402,533.0051,6.965,0.763,0.048,-6.923,0.045,-0.0753,-0.2034,-0.0715,0.0171,-0.1321,-0.0468,0.2594,0.0293,-0.1267,-0.216,221,0,221,0,1.4764,503.6239,0.25,12.5706,31,0,1.844,,,,,,,,25,15,0.07179,31,8,0,0.023,120.817,0,0,1.07,0.158,0.172,0.209,0.778,-91.638,19.2,-2.379,-23.135,0,263,20091.2477,14.5093,1384.71509,14.92985,28,16097.75633,36.34303,442.93927,14.821629,28,6828.85545,11.41153,598.41711,15.162025,1.141,0.0,2.0,0.0,0.0,0,-0.340397,-0.108221,-0.232176,,,,,,,,,,,,,,,,,,,,,VARIABLE,265.92157149573,41.57095813817,171.81228066448,-17.96633230024,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3564376149017654272,1.0,3564376149017654272,24468.09,534.27,8.691953,0.024491,29321.17,927.94,8.806447,0.019333
381,WD1058m129_c_2001_01_11T08_53_51_all.dat.gz,32.21586508343085,3.3411007792263856,2.428078280774441,20523.488320609024,8.881060603142124,1231,870,0.140335,169.805946,WD1058-129,165.301,-13.245055556,1636148068921376768,Gaia DR3 3564376149017654272,3564376149017654272,1503446817,2016.0,165.30100708769,0.0357,-13.24509392268,0.0316,21.4128,0.0402,533.0051,6.965,0.763,0.048,-6.923,0.045,-0.0753,-0.2034,-0.0715,0.0171,-0.1321,-0.0468,0.2594,0.0293,-0.1267,-0.216,221,0,221,0,1.4764,503.6239,0.25,12.5706,31,0,1.844,,,,,,,,25,15,0.07179,31,8,0,0.023,120.817,0,0,1.07,0.158,0.172,0.209,0.778,-91.638,19.2,-2.379,-23.135,0,263,20091.2477,14.5093,1384.71509,14.92985,28,16097.75633,36.34303,442.93927,14.821629,28,6828.85545,11.41153,598.41711,15.162025,1.141,0.0,2.0,0.0,0.0,0,-0.340397,-0.108221,-0.232176,,,,,,,,,,,,,,,,,,,,,VARIABLE,265.92157149573,41.57095813817,171.81228066448,-17.96633230024,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3564376149017654272,1.0,3564376149017654272,24468.09,534.27,8.691953,0.024491,29321.17,927.94,8.806447,0.019333
382,WD1058m129_d_2002_04_23T04_56_27_all.dat.gz,87.34094499495822,3.9012257706068354,2.822679825580602,19709.638112497043,8.848289936119377,1233,872,0.140335,169.805946,WD1058-129,165.301,-13.245055556,1636148068921376768,Gaia DR3 3564376149017654272,3564376149017654272,1503446817,2016.0,165.30100708769,0.0357,-13.24509392268,0.0316,21.4128,0.0402,533.0051,6.965,0.763,0.048,-6.923,0.045,-0.0753,-0.2034,-0.0715,0.0171,-0.1321,-0.0468,0.2594,0.0293,-0.1267,-0.216,221,0,221,0,1.4764,503.6239,0.25,12.5706,31,0,1.844,,,,,,,,25,15,0.07179,31,8,0,0.023,120.817,0,0,1.07,0.158,0.172,0.209,0.778,-91.638,19.2,-2.379,-23.135,0,263,20091.2477,14.5093,1384.71509,14.92985,28,16097.75633,36.34303,442.93927,14.821629,28,6828.85545,11.41153,598.41711,15.162025,1.141,0.0,2.0,0.0,0.0,0,-0.340397,-0.108221,-0.232176,,,,,,,,,,,,,,,,,,,,,VARIABLE,265.92157149573,41.57095813817,171.81228066448,-17.96633230024,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3564376149017654272,1.0,3564376149017654272,24468.09,534.27,8.691953,0.024491,29321.17,927.94,8.806447,0.019333
383,WD1102m183_a_2000_04_23T03_23_00_all.dat.gz,64.08080636449327,0.91582865434874,6.733444513228988,7358.423939846419,7.601514547213309,1234,873,2.217101,112.368806,WD1102-183,166.19533333,-18.620305556,1636148068921376768,Gaia DR3 3552845261339955200,3552845261339955200,1045236201,2016.0,166.19593430863,0.0295,-18.62053993151,0.0337,25.077,0.0434,578.3766,135.717,125.664,0.045,-51.26,0.038,-0.342,-0.0315,0.1207,0.2807,-0.1699,0.3242,0.0551,0.0108,-0.274,0.0522,318,0,316,2,0.3082,332.212,0.0,0.0,31,0,1.672,,,,,,,,36,14,0.064192,43,9,0,0.037,81.482,0,0,1.011,0.285,0.465,0.259,0.727,37.778,52.156,-59.6,-28.877,0,367,8126.1193,3.75737,2162.71216,15.912659,43,5232.4214,15.66689,333.97955,16.041786,41,4204.00979,11.82053,355.65311,15.688736,1.161,0.0,1.0,0.0,0.0,0,0.35305,0.129128,0.223923,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,270.54089163692,37.45339396702,175.00433929699,-22.51302360474,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3552845261339955200,0.99,3552845261339955200,8125.18,82.21,8.011022,0.02726,7963.01,79.65,7.942694,0.028427
384,WD1105m048_a_2002_04_23T04_32_22_all.dat.gz,61.15409674971072,0.9877415320439198,4.018365518626515,14000.014633585966,8.071802484508986,1237,876,7.170927,-172.931952,WD1105-048,166.99979167,-5.1572222222,1636148068921376768,Gaia DR3 3788194488314248832,3788194488314248832,1452859135,2016.0,166.99954557056,0.028,-5.15919900918,0.0226,40.2925,0.032,1260.0614,446.106,-55.547,0.031,-442.634,0.028,-0.1777,-0.4298,-0.2675,0.3353,-0.1148,0.2084,-0.1791,0.1492,-0.3396,-0.2715,192,0,192,0,2.0075,824.8138,0.182,24.5762,31,0,1.792,,,,,,,,22,15,0.049175,29,9,0,0.081,97.743,0,0,1.104,0.329,0.216,0.402,0.795,-111.578,26.909,-5.498,-25.072,0,241,109324.79115,85.19752,1283.19226,13.09057,28,82681.36403,101.55312,814.16864,13.045023,24,41071.70695,31.37161,1309.19995,13.214039,1.132,0.0,0.0,0.0,0.0,0,-0.169016,-0.045547,-0.123468,,,,,,,,,,,,,,,,,,,,,VARIABLE,261.29751038837,49.16705272896,170.07569377956,-9.88224887033,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3788194488314248832,1.0,3788194488314248832,15701.3,271.43,7.916565,0.022137,15563.6,290.23,7.962896,0.0312
385,WD1105m048_b_2003_01_17T06_18_04_all.dat.gz,19.917836479763675,0.8532101841411208,3.262402586229324,13809.316091411323,7.998264987709481,1238,877,7.170927,-172.931952,WD1105-048,166.99979167,-5.1572222222,1636148068921376768,Gaia DR3 3788194488314248832,3788194488314248832,1452859135,2016.0,166.99954557056,0.028,-5.15919900918,0.0226,40.2925,0.032,1260.0614,446.106,-55.547,0.031,-442.634,0.028,-0.1777,-0.4298,-0.2675,0.3353,-0.1148,0.2084,-0.1791,0.1492,-0.3396,-0.2715,192,0,192,0,2.0075,824.8138,0.182,24.5762,31,0,1.792,,,,,,,,22,15,0.049175,29,9,0,0.081,97.743,0,0,1.104,0.329,0.216,0.402,0.795,-111.578,26.909,-5.498,-25.072,0,241,109324.79115,85.19752,1283.19226,13.09057,28,82681.36403,101.55312,814.16864,13.045023,24,41071.70695,31.37161,1309.19995,13.214039,1.132,0.0,0.0,0.0,0.0,0,-0.169016,-0.045547,-0.123468,,,,,,,,,,,,,,,,,,,,,VARIABLE,261.29751038837,49.16705272896,170.07569377956,-9.88224887033,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3788194488314248832,1.0,3788194488314248832,15701.3,271.43,7.916565,0.022137,15563.6,290.23,7.962896,0.0312
386,WD1116p026_a_2003_01_24T07_59_11_all.dat.gz,14.871749720582772,1.689775480855909,4.835538166325547,12500.112850920046,7.472795498223814,1241,880,1.710413,-71.540737,WD1116+026,169.80166667,2.3425,1636148068921376768,Gaia DR3 3810933247769901696,3810933247769901696,946252075,2016.0,169.80121562342,0.0298,2.34265043566,0.0222,26.1508,0.0294,889.434,105.007,-100.334,0.036,30.978,0.025,0.0914,-0.0021,0.4537,0.2185,-0.3597,0.1735,0.2799,0.1452,-0.182,-0.043,191,0,190,1,0.184,244.3804,0.075,1.3994,31,0,1.752,,,,,,,,22,13,0.051774,28,6,0,0.028,90.736,0,0,1.008,0.24,0.278,0.41,0.764,-51.946,8.654,-12.599,-21.364,0,232,26407.76495,22.40105,1178.86279,14.633038,28,19100.29273,30.26855,631.02777,14.635942,26,10879.45698,16.87846,644.57635,14.656378,1.135,0.0,0.0,0.0,0.0,0,-0.020435,0.002905,-0.02334,,,,,,,,,,,,,,,,,,,,,VARIABLE,257.30173750061,56.80776524229,169.7075347621,-1.88367180445,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3810933247769901696,0.99,3810933247769901696,12156.82,152.99,8.033269,0.016527,12064.83,141.38,7.961842,0.021791
387,WD1116p026_b_2003_02_14T05_54_25_all.dat.gz,33.5175792446774,1.5575982557059014,4.542325983167816,13000.111148397527,7.488806557253103,1243,881,1.710413,-71.540737,WD1116+026,169.80166667,2.3425,1636148068921376768,Gaia DR3 3810933247769901696,3810933247769901696,946252075,2016.0,169.80121562342,0.0298,2.34265043566,0.0222,26.1508,0.0294,889.434,105.007,-100.334,0.036,30.978,0.025,0.0914,-0.0021,0.4537,0.2185,-0.3597,0.1735,0.2799,0.1452,-0.182,-0.043,191,0,190,1,0.184,244.3804,0.075,1.3994,31,0,1.752,,,,,,,,22,13,0.051774,28,6,0,0.028,90.736,0,0,1.008,0.24,0.278,0.41,0.764,-51.946,8.654,-12.599,-21.364,0,232,26407.76495,22.40105,1178.86279,14.633038,28,19100.29273,30.26855,631.02777,14.635942,26,10879.45698,16.87846,644.57635,14.656378,1.135,0.0,0.0,0.0,0.0,0,-0.020435,0.002905,-0.02334,,,,,,,,,,,,,,,,,,,,,VARIABLE,257.30173750061,56.80776524229,169.7075347621,-1.88367180445,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3810933247769901696,0.99,3810933247769901696,12156.82,152.99,8.033269,0.016527,12064.83,141.38,7.961842,0.021791
388,WD1122m324_a_2000_04_23T03_38_47_all.dat.gz,6.436904946794618,2.3032846751485634,3.649636955101478,14468.746140941132,8.502023516688912,1247,884,1.584402,-77.729641,WD1122-324,171.14829167,-32.773555556,1636148068921376768,Gaia DR3 5402827451143222912,5402827451143222912,1524611437,2016.0,171.14778019454,0.0265,-32.7734620203,0.0291,8.2084,0.0439,186.9426,96.433,-94.235,0.042,20.472,0.036,-0.3349,0.0439,-0.1469,-0.0206,-0.1565,0.0728,0.1354,0.2052,-0.2092,0.0595,470,0,469,1,0.6125,662.2692,0.179,3.9985,31,0,1.83,,,,,,,,54,20,0.059325,63,16,0,0.024,99.655,0,0,1.019,0.445,0.33,0.415,0.5,-108.137,53.696,-8.301,-24.895,0,513,8176.73987,4.29718,1902.81628,15.905916,58,6447.53548,10.99875,586.20624,15.815058,58,2832.28383,8.97951,315.41617,16.117554,1.135,0.0,0.0,0.0,0.0,0,-0.302496,-0.090858,-0.211637,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,282.56725215627,26.64088584875,186.63292933757,-33.23804938428,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,5402827451143222912,1.0,5402827451143222912,21726.57,561.9,7.881673,0.038569,24922.01,1345.47,8.019692,0.035025
389,WD1122m324_b_2000_05_19T00_28_19_all.dat.gz,12.926661503113603,2.3391829412141805,3.0148382810833403,14180.74084266268,8.671703081909213,1249,885,1.584402,-77.729641,WD1122-324,171.14829167,-32.773555556,1636148068921376768,Gaia DR3 5402827451143222912,5402827451143222912,1524611437,2016.0,171.14778019454,0.0265,-32.7734620203,0.0291,8.2084,0.0439,186.9426,96.433,-94.235,0.042,20.472,0.036,-0.3349,0.0439,-0.1469,-0.0206,-0.1565,0.0728,0.1354,0.2052,-0.2092,0.0595,470,0,469,1,0.6125,662.2692,0.179,3.9985,31,0,1.83,,,,,,,,54,20,0.059325,63,16,0,0.024,99.655,0,0,1.019,0.445,0.33,0.415,0.5,-108.137,53.696,-8.301,-24.895,0,513,8176.73987,4.29718,1902.81628,15.905916,58,6447.53548,10.99875,586.20624,15.815058,58,2832.28383,8.97951,315.41617,16.117554,1.135,0.0,0.0,0.0,0.0,0,-0.302496,-0.090858,-0.211637,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,282.56725215627,26.64088584875,186.63292933757,-33.23804938428,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,5402827451143222912,1.0,5402827451143222912,21726.57,561.9,7.881673,0.038569,24922.01,1345.47,8.019692,0.035025
390,WD1124m018_a_2002_02_23T07_58_46_all.dat.gz,-25.71722295434596,2.6136952452539024,4.588311114638454,13617.285117351974,8.598591686079551,1255,888,0.623463,-67.765666,WD1124-018,171.83879167,-2.1438055556,1636148068921376768,Gaia DR3 3796545519645331584,3796545519645331584,324575220,2016.0,171.83863125084,0.0614,-2.14374002348,0.0478,5.3866,0.0726,74.2268,37.728,-35.795,0.071,11.923,0.05,0.0495,-0.2695,0.0277,0.233,-0.3974,0.1245,0.2357,0.0876,-0.3449,-0.0646,186,0,186,0,0.6212,239.2426,0.193,1.9859,31,0,1.829,,,,,,,,21,15,0.098765,26,6,0,0.006,110.125,0,0,1.031,0.244,0.305,0.357,0.683,-99.177,9.875,-11.367,-23.044,0,227,5230.0746,4.01837,1301.54114,16.391098,26,4063.63572,17.39289,233.63779,16.316256,25,1856.1289,10.03297,185.0029,16.576376,1.132,0.0,0.0,0.0,0.0,0,-0.26012,-0.074842,-0.185278,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,264.92150042613,54.40200411503,173.35288735054,-5.20671480748,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3796545519645331584,1.0,3796545519645331584,19305.41,713.06,7.495038,0.05039,20424.95,915.57,7.656844,0.057643
391,WD1124m018_b_2002_02_25T06_43_25_all.dat.gz,58.22727956826241,3.3265689550160964,3.943806830292326,12414.432185727388,8.874102534757931,1257,889,0.623463,-67.765666,WD1124-018,171.83879167,-2.1438055556,1636148068921376768,Gaia DR3 3796545519645331584,3796545519645331584,324575220,2016.0,171.83863125084,0.0614,-2.14374002348,0.0478,5.3866,0.0726,74.2268,37.728,-35.795,0.071,11.923,0.05,0.0495,-0.2695,0.0277,0.233,-0.3974,0.1245,0.2357,0.0876,-0.3449,-0.0646,186,0,186,0,0.6212,239.2426,0.193,1.9859,31,0,1.829,,,,,,,,21,15,0.098765,26,6,0,0.006,110.125,0,0,1.031,0.244,0.305,0.357,0.683,-99.177,9.875,-11.367,-23.044,0,227,5230.0746,4.01837,1301.54114,16.391098,26,4063.63572,17.39289,233.63779,16.316256,25,1856.1289,10.03297,185.0029,16.576376,1.132,0.0,0.0,0.0,0.0,0,-0.26012,-0.074842,-0.185278,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,264.92150042613,54.40200411503,173.35288735054,-5.20671480748,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3796545519645331584,1.0,3796545519645331584,19305.41,713.06,7.495038,0.05039,20424.95,915.57,7.656844,0.057643
392,WD1124m293_a_2000_04_23T03_54_39_all.dat.gz,37.2200961367175,0.6897228313934782,7.138476647103679,8711.929895161498,8.308437917664506,1259,890,5.467301,142.074978,WD1124-293,171.78854167,-29.669777778,1636148068921376768,Gaia DR3 3482983495102507904,3482983495102507904,1123918627,2016.0,171.78961596382,0.0203,-29.67097574399,0.0185,29.827,0.0304,980.0011,340.558,208.116,0.029,-269.569,0.023,-0.1652,-0.0915,0.0441,0.035,-0.1221,0.0243,0.2011,0.1939,-0.1275,-0.0783,333,0,333,0,0.8709,394.5582,0.071,1.1638,31,0,1.699,,,,,,,,38,19,0.041035,48,14,0,0.021,131.337,0,0,1.033,0.139,0.231,0.058,0.391,14.151,29.11,-30.531,-19.3,0,365,18905.50152,7.53878,2507.76685,14.995896,45,12849.35029,21.23302,605.15887,15.066339,47,9015.07482,12.81835,703.29437,14.860472,1.157,0.0,1.0,0.0,1.0,0,0.205868,0.070443,0.135425,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,281.849650936,29.72740987371,185.51692287824,-30.23370140623,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3482983495102507904,1.0,3482983495102507904,9401.31,81.74,7.986931,0.022135,9222.33,82.92,7.900927,0.021733
393,WD1125m025_a_2003_01_18T06_05_28_all.dat.gz,20.53733921750437,4.7479502199618775,2.991002605210056,31198.27697348413,8.236701001397243,1261,892,0.983833,-90.133899,WD1125-025,172.060375,-2.8398888889,1636148068921376768,Gaia DR3 3787451081014802304,3787451081014802304,1640671699,2016.0,172.06010137779,0.0466,-2.83988952753,0.0409,9.4994,0.0558,170.3804,63.69,-63.677,0.059,-1.285,0.044,-0.1639,-0.1487,-0.1246,0.1239,-0.2882,0.1131,0.1677,0.0071,-0.2532,-0.1521,234,0,232,2,2.5364,552.535,0.33,13.8706,31,0,1.873,,,,,,,,27,15,0.08299,32,9,0,0.059,112.394,0,0,1.12,0.216,0.275,0.324,0.693,-96.653,27.534,-9.743,-23.314,0,273,12186.50545,9.13943,1333.39832,15.472669,30,10083.06139,38.28416,263.37421,15.329561,30,3917.90167,9.60481,407.91043,15.765262,1.149,0.0,0.0,0.0,0.0,0,-0.4357,-0.143107,-0.292593,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,265.88432710587,53.93733002351,173.83373642588,-5.75850870335,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3787451081014802304,1.0,3787451081014802304,31368.98,1141.38,8.308341,0.051975,39657.56,1368.2,8.418881,0.041753
394,WD1125m025_b_2003_01_19T04_44_36_all.dat.gz,23.89234715527009,6.067979963164133,2.551971264212878,30922.090106483403,8.18636265387961,1262,893,0.983833,-90.133899,WD1125-025,172.060375,-2.8398888889,1636148068921376768,Gaia DR3 3787451081014802304,3787451081014802304,1640671699,2016.0,172.06010137779,0.0466,-2.83988952753,0.0409,9.4994,0.0558,170.3804,63.69,-63.677,0.059,-1.285,0.044,-0.1639,-0.1487,-0.1246,0.1239,-0.2882,0.1131,0.1677,0.0071,-0.2532,-0.1521,234,0,232,2,2.5364,552.535,0.33,13.8706,31,0,1.873,,,,,,,,27,15,0.08299,32,9,0,0.059,112.394,0,0,1.12,0.216,0.275,0.324,0.693,-96.653,27.534,-9.743,-23.314,0,273,12186.50545,9.13943,1333.39832,15.472669,30,10083.06139,38.28416,263.37421,15.329561,30,3917.90167,9.60481,407.91043,15.765262,1.149,0.0,0.0,0.0,0.0,0,-0.4357,-0.143107,-0.292593,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,265.88432710587,53.93733002351,173.83373642588,-5.75850870335,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3787451081014802304,1.0,3787451081014802304,31368.98,1141.38,8.308341,0.051975,39657.56,1368.2,8.418881,0.041753
395,WD1129p071_a_2003_01_18T08_27_25_all.dat.gz,-23.59953323202744,1.833046355403999,5.032644515620618,12936.577829140408,7.54934170683988,1269,898,1.481083,2.612721,WD1129+071,173.01445833,6.9192222222,1636148068921376768,Gaia DR3 3910382871911470848,3910382871911470848,800487928,2016.0,173.01447722172,0.0391,6.91963320639,0.0277,19.4409,0.0435,446.55,94.879,4.811,0.043,94.757,0.033,-0.1007,-0.4094,0.0023,0.3404,-0.0649,0.2209,0.026,0.1641,-0.3873,-0.1993,182,0,182,0,2.2518,288.9041,0.165,4.9563,31,0,1.772,,,,,,,,21,14,0.062606,27,6,0,0.016,104.589,0,0,1.12,0.247,0.302,0.332,0.702,-122.273,17.333,-3.256,-21.432,0,224,18920.47145,17.27723,1095.11035,14.995037,21,14003.89717,22.14049,632.50171,14.972919,21,7371.90091,13.78401,534.81561,15.078947,1.13,0.0,0.0,0.0,0.0,0,-0.106028,-0.022118,-0.08391,,,,,,,,,,,,,,,,,,,,,VARIABLE,256.32013871245,62.37157111471,170.85092225092,3.58394894089,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3910382871911470848,1.0,3910382871911470848,13989.54,208.54,7.991075,0.021177,13728.51,201.2,7.980845,0.027225
396,WD1129p155_a_2002_02_17T07_26_32_all.dat.gz,20.13428616365149,1.6032665056621092,3.040532122525371,14364.55353419208,8.32019457034286,1271,900,1.039253,134.031879,WD1129+155,173.114,15.291888889,1636148068921376768,Gaia DR3 3966519331420622080,3966519331420622080,1060870409,2016.0,173.11421516628,0.1293,15.29168823838,0.1119,20.4664,0.143,143.1162,66.032,47.126,0.179,-46.253,0.147,-0.0606,-0.0689,0.0998,0.1227,-0.2588,0.0977,0.0462,0.0944,-0.0698,-0.1597,213,0,213,0,75.8872,17119.8672,1.141,516.4446,31,0,1.798,,,,,,,,24,16,0.253625,31,9,0,0.162,111.216,0,0,6.49,0.242,0.18,0.372,0.845,-82.251,24.626,-4.793,-20.88,0,253,42243.06983,23.59522,1790.32349,14.122978,30,32228.89714,37.4956,859.53809,14.067928,29,15792.02381,26.10072,605.04181,14.251801,1.137,0.0,2.0,0.0,1.0,0,-0.183873,-0.05505,-0.128823,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,241.74634489432,68.16542108662,167.57378665328,11.30135034509,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3966519331420622080,0.96,3966519331420622080,15941.57,302.69,7.650425,0.02806,16074.43,343.83,7.748487,0.038428
397,WD1129p155_b_2002_02_22T05_42_41_all.dat.gz,23.419066126780777,1.240299364125482,2.8663057188282446,14632.174844744102,8.420414912497314,1272,901,1.039253,134.031879,WD1129+155,173.114,15.291888889,1636148068921376768,Gaia DR3 3966519331420622080,3966519331420622080,1060870409,2016.0,173.11421516628,0.1293,15.29168823838,0.1119,20.4664,0.143,143.1162,66.032,47.126,0.179,-46.253,0.147,-0.0606,-0.0689,0.0998,0.1227,-0.2588,0.0977,0.0462,0.0944,-0.0698,-0.1597,213,0,213,0,75.8872,17119.8672,1.141,516.4446,31,0,1.798,,,,,,,,24,16,0.253625,31,9,0,0.162,111.216,0,0,6.49,0.242,0.18,0.372,0.845,-82.251,24.626,-4.793,-20.88,0,253,42243.06983,23.59522,1790.32349,14.122978,30,32228.89714,37.4956,859.53809,14.067928,29,15792.02381,26.10072,605.04181,14.251801,1.137,0.0,2.0,0.0,1.0,0,-0.183873,-0.05505,-0.128823,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,241.74634489432,68.16542108662,167.57378665328,11.30135034509,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3966519331420622080,0.96,3966519331420622080,15941.57,302.69,7.650425,0.02806,16074.43,343.83,7.748487,0.038428
